,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2131,（株）セレス,6010001083731,千葉県,中小企業,,,,,996,,,,,,20191202
2132,（一財）先端建設技術センター,1010005002873,東京都,公益法人,,,,,370,,,,,,20191202
2133,センチュリテクノ（株）,2010001048077,東京都,中小企業,,,,,1212,,,,,,20191202
2134,（株）セントラル技研,9010101001978,東京都,中小企業,,,,,1422,,327,,,,20191202
2135,ソイルアンドロツクエンジニアリング（株）,4120901024379,大阪府,中小企業,,,,,502,,68,,,,20191202
2136,（株）爽環境計画,9010601013291,東京都,中小企業,,,,,1389,,,,,,20191202
2137,（株）総合環境分析,4020001008862,神奈川県,中小企業,,,,,925,,589,,,,20191202
2138,（株）総合設計研究所,2010001021208,東京都,中小企業,,,,,841,,,,,,20191202
2139,（株）総合防災システム研究所,9010001043856,東京都,中小企業,,,,,1457,,,,,,20191202
2140,（株）総合水研究所,1120101003962,大阪府,大企業,,,,,988,,,,,,20191202
2141,（有）創遊計画,3120002060184,大阪府,中小企業,,,,,1488,-01,,,,,20191202
2142,（株）ソーラス,5010401062286,東京都,中小企業,,,,,1498,,,,,,20191202
2143,（株）ソニック,4013101001861,東京都,大企業,,,,,1497,,,,,,20191202
2144,大成ナグバス（株）,1240001005980,広島県,中小企業,,,,,1366,,,,478,,20191202
2145,大成ロテック（株）,4010001034835,東京都,大企業,,,,,407,,,,,,20191202
2146,大日本土木（株）,6200001003034,岐阜県,中小企業,,,,,785,,,,,,20191202
2147,（株）太平環境科学センター,7290001014336,福岡県,中小企業,,,,,939,,,,,,20191202
2148,高田機工（株）,8120001038994,大阪府,中小企業,,,,,787,,,,,,20191202
2149,瀧上工業（株）,1180001089667,愛知県,中小企業,,,,,601,,,,,,20191202
2150,（株）竹中土木,4010601030580,東京都,大企業,,,,,239,,,,,,20191202
2151,（株）ダック,1240001006384,広島県,中小企業,,,,,931,,,,,,20191202
2152,（株）タツタ環境分析センター,6122001004763,大阪府,中小企業,,,,,762,,,,,,20191202
2153,（一社）ダム・堰施設技術協会,2010005018720,東京都,公益法人,,,,,1115,-01,,,,,20191202
2154,（一財）ダム技術センター,1010505001763,東京都,公益法人,,,,,378,,,,,,20191202
2155,（一社）淡水生物研究所,4120005003131,大阪府,公益法人,,,,,1507,,,,,,20191202
2156,（株）地域開発研究所,3010501008133,東京都,中小企業,,,,,857,,,,,,20191202
2157,（株）地域環境計画,6010901007401,東京都,大企業,,,,,282,,,,,,20191202
2158,（株）地域地盤環境研究所,3120001130888,大阪府,中小企業,,,,,656,,198,,,,20191202
2159,（一財）地域地盤環境研究所,6120005015232,大阪府,公益法人,,,,,1134,,335,,,,20191202
2160,（株）地域未来研究所,7120001145148,大阪府,中小企業,,,,,566,,,,,,20191202
2161,（株）地球号,8120001084270,大阪府,中小企業,,,,,981,,,,,,20191202
2162,（株）地圏環境テクノロジー,5010001083947,東京都,中小企業,,,,,1215,,,,,,20191202
