,firm_name,ceo_name,firm_address,firm_id,civilEngineering_qualification,civilEngineering_rank,civilEngineering_exception,civilEngineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,date
3426,文化シヤッターサービス（株）,中島　省吾,東京都豊島区西巣鴨４－１４－５,3010001088964,,,,,,,,,,,,,,,,,,,,,,,,,D,  44, ,1328,0,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3427,（株）文祥堂,佐藤　義則,東京都中央区銀座３－４－１２,6010001055730,,,,,,,,,,,,,,,,,,,,,,,,,D, 208, ,1084,0,1084,,,,,,,C, 636, ,781,0,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 544, ,841,0,841,○, 549, ,775,0,775,,,,,,,20200201
3428,（株）ＨＥＸＥＬ　Ｗｏｒｋｓ,長江　洋一,東京都港区芝大門１－１－３０,2010401032077,,,,,,,,,,,,,,,,,,,,,,,,,D, 415, ,942,0,942,,,,,,,A,  37, ,1602,1204,2806,C,  38, ,1242,0,1242,,,,,,,,,,,,,,,,,,,,,,,,,○,1030, ,1228,0,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 374, ,939,0,939,○, 158, ,1228,0,1228,20200201
3429,（株）保安企画,渡辺　勉,岐阜県羽島市舟橋町本町５－３２,8200001011497,,,,,,,,,,,,,,,,,,,,,,,,,D, 335, ,983,0,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 382, ,864,0,864,○,1095, ,1094,0,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3430,（株）北陸サーマル,和田　博克,福井県敦賀市若葉町１－７０５,4210001010766,,,,,,,,,,,,,,,,,,,,,,,,,D,1375, ,657,0,657,,,,,,,,,,,,,B, 260, ,849,763,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 901, ,677,0,677,,,,,,,,,,,,,20200201
3431,（株）堀口工務店,堀口　裕之,岐阜県高山市下切町２,8200001025126,,,,,,,,,,,,,,,,,,,,,,,,,D, 369, ,966,0,966,○, 570, ,804,0,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2541, ,690,0,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3432,堀谷（株）,堀谷　匠,静岡県静岡市清水区渋川３－１１－１４,5080001009103,,,,,,,,,,,,,,,,,,,,,,,,,D,1304, ,679,0,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 538, ,774,0,774,○,2013, ,780,0,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3433,（有）本多塗装店,本多　ヨシロウ,岐阜県下呂市森９１８－１０,5200002027363,,,,,,,,,,,,,,,,,,,,,,,,,D,1066, ,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 164, ,850,614,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3434,開發（株）,開發　邦彦,秋田県秋田市川尻町字大川反字大川反１７０－１９１,4410001000838,,,,,,,,,,,,,,,,,,,,,,,,,D, 531, ,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 584, ,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3435,（株）柿生電設,岩立　省吾,東京都町田市鶴川１－３－５３マンション芝白金３Ｂ１０１,7012301000613,,,,,,,,,,,,,,,,,,,,,,,,,D,1277, ,686,0,686,,,,,,,B, 226, ,904,866,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 698, ,708,0,708,,,,,,,20200201
3436,（株）ＫＡＫＥＮ,夏目　憲秀,静岡県浜松市東区中郡町９８５－１,3080401012617,,,,,,,,,,,,,,,,,,,,,,,,,D,1483, ,569,0,569,○,1021, ,600,0,600,C, 821, ,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2791, ,590,0,590,,,,,,,,,,,,,,,,,,,,,,,,,○, 632, ,543,0,543,,,,,,,○, 936, ,555,0,555,○, 705, ,672,0,672,20200201
3437,鹿島建物総合管理（株）,山本　和雄,東京都新宿区市谷本村町２－１　クイーポビル,2011101047571,,,,,,,,,,,,,,,,,,,,,,,,,D,  50, ,1311,0,1311,,,,,,,C,  79, ,1122,0,1122,C,  15, ,1303,0,1303,,,,,,,,,,,,,,,,,,,,,,,,,○, 976, ,1347,0,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 383, ,930,0,930,,,,,,,20200201
3438,（株）カタヤマ,片山　省二,神奈川県大和市つきみ野２－１－９,1021001025074,,,,,,,,,,,,,,,,,,,,,,,,,D, 598, ,874,0,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 276, ,1000,0,1000,○,1288, ,928,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3439,（株）加藤工芸社,加藤　祐嗣,静岡県下田市東本郷２－１２－２,8080101014446,,,,,,,,,,,,,,,,,,,,,,,,,D,  特,-06,877,1030,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3440,（株）加藤電気工業所,加藤　浩章,東京都北区王子本町１－４－１３,4011501000995,,,,,,,,,,,,,,,,,,,,,,,,,D,1081, ,740,0,740,,,,,,,C, 681, ,756,0,756,C,1130, ,683,0,683,,,,,,,,,,,,,,,,,,,○, 482, ,804,0,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 197, ,918,602,1520,,,,,,,20200201
3441,加藤土木（株）,加藤　勝,岐阜県飛騨市神岡町船津１９９９,6200001025508,,,,,,,,,,,,,,,,,,,,,,,,,D, 838, ,801,0,801,○, 720, ,756,0,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3442,（株）金沢工務店,金沢　稔,長野県上田市天神２－３－９,6100001009702,,,,,,,,,,,,,,,,,,,,,,,,,D,  19, ,657,716,1373,○,1030, ,589,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3443,鐘建工業（株）,浅野　友之,岐阜県各務原市那加岩地町３―１２３,7200001007018,,,,,,,,,,,,,,,,,,,,,,,,,D, 628, ,862,0,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 506, ,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3444,カネコ塗装工業（株）,金児　正夫,東京都新宿区早稲田町９,2011101004721,,,,,,,,,,,,,,,,,,,,,,,,,D,1190, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 639, ,744,0,744,○,1916, ,793,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3445,（株）河合塗研,河合　将人,兵庫県神戸市北区道場町塩田１９５７－１１,8140001027772,,,,,,,,,,,,,,,,,,,,,,,,,D, 723, ,834,0,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 479, ,805,0,805,○,1900, ,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3446,（有）河合塗装工業,河合　秀宜,愛知県豊橋市牛川薬師町１０７－２,2180302007070,,,,,,,,,,,,,,,,,,,,,,,,,D,1015, ,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 511, ,785,0,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3447,（株）川島織物セルコン,木村　弘一,京都府京都市左京区静市市原町２６５,5130001000056,,,,,,,,,,,,,,,,,,,,,,,,,D, 110,-01,1199,0,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3448,川本工業（株）,川本　守彦,神奈川県横浜市中区寿町２－５－１,6020001030682,,,,,,,,,,,,,,,,,,,,,,,,,D, 218, ,1073,0,1073,,,,,,,C, 139, ,1048,0,1048,A,  36, ,1455,1207,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3449,関西塗研工業（株）,藤田　廣行,大阪府大阪市福島区海老江８－８－７,3120001034718,,,,,,,,,,,,,,,,,,,,,,,,,D, 439, ,931,0,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 447, ,821,0,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3450,元旦ビューティ工業（株）,舩木　亮亮,神奈川県藤沢市湘南台１－１－２１,6021001000469,,,,,,,,,,,,,,,,,,,,,,,,,D, 262, ,1033,0,1033,○,  97, ,1157,0,1157,C, 274, ,940,0,940,,,,,,,,,,,,,,,,,,,,,,,,,○, 477, ,806,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3451,技建工業（株）,上田　祐広,福井県福井市手寄１－１７－１３,3210001000933,,,,,,,,,,,,,,,,,,,,,,,,,D,  90, ,1236,0,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3452,北川インデック（株）,西川　幸平,石川県金沢市矢木２－２５１,5220001002299,,,,,,,,,,,,,,,,,,,,,,,,,D,1027, ,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 974, ,677,0,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3453,北岸塗装工業（株）,北岸　公男,大阪府大阪市港区市岡元町１－６－３９,5120001028775,,,,,,,,,,,,,,,,,,,,,,,,,D,1267, ,690,0,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 535, ,775,0,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3454,北村工業（株）,北村こ　清一郎,静岡県沼津市大岡字洞２２６８－１,5080101000465,,,,,,,,,,,,,,,,,,,,,,,,,D,1433, ,621,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1227, ,559,0,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3455,岐阜塗装（株）,鷲見　泰裕,岐阜県岐阜市茜部本郷３－８７－１,5200001001393,,,,,,,,,,,,,,,,,,,,,,,,,D,1050, ,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  50, ,1005,864,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3456,協立電機（株）,西　信之,静岡県静岡市駿河区中田本町６１番１号,6080001001232,,,,,,,,,,,,,,,,,,,,,,,,,D, 549, ,895,0,895,,,,,,,B, 194, ,1200,627,1827,C, 301, ,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 366, ,1029,0,1029,○, 222, ,929,486,1415,○, 244, ,1035,0,1035,20200201
3457,（株）協和コーポレーション,木野村　伸也,愛知県春日井市大和通２－４１－１,2180001074016,,,,,,,,,,,,,,,,,,,,,,,,,D, 280, ,1017,0,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3458,近鉄ビルサービス（株）,内藤　博行,大阪府大阪市中央区難波２－２－３,7120001014708,,,,,,,,,,,,,,,,,,,,,,,,,D, 610, ,869,0,869,,,,,,,C, 320, ,918,0,918,C, 192, ,992,0,992,,,,,,,,,,,,,,,,,,,,,,,,,○,1221, ,966,0,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3459,きんでん関西サービス（株）,岩田　敏明,大阪府大阪市東成区東小橋１－１３－１３,4120001063237,,,,,,,,,,,,,,,,,,,,,,,,,D, 670, ,849,0,849,,,,,,,C,  70, ,1143,0,1143,C, 229, ,965,0,965,,,,,,,,,,,,,,,,,,,,,,,,,○,1092, ,1098,0,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 696, ,751,0,751,○, 492, ,806,0,806,○, 202, ,1101,0,1101,20200201
3460,（株）クォードコーポレーション,清水　一宏,福井県福井市下河北町１１－１３,2210001001065,,,,,,,,,,,,,,,,,,,,,,,,,D, 924, ,778,0,778,,,,,,,C, 737, ,733,0,733,C, 230, ,964,0,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 182, ,911,724,1635,,,,,,,,,,,,,20200201
3461,葛巻内装（株）,武澤　久美恵,石川県金沢市百坂町ロ６６,8220001002478,,,,,,,,,,,,,,,,,,,,,,,,,D,1430, ,623,0,623,○, 992, ,636,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3462,国友工業（株）,國友　隆房,滋賀県長浜市神照町９３８番地,5160001006579,,,,,,,,,,,,,,,,,,,,,,,,,D, 912, ,782,0,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3463,（有）久保建設,窪田　整司,長野県松本市大字内田３００８,2100002019794,,,,,,,,,,,,,,,,,,,,,,,,,D,1174, ,716,0,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3464,（株）クラスト,仁地　一哲,東京都千代田区神田須田町２－２－２,8010001105236,,,,,,,,,,,,,,,,,,,,,,,,,D,  55,-01,1298,0,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3465,（株）クリタス,黒川　洋一,東京都豊島区南池袋１－１１－２２,1013301002893,,,,,,,,,,,,,,,,,,,,,,,,,D, 176, ,1110,0,1110,,,,,,,,,,,,,B,  67, ,1159,899,2058,,,,,,,,,,,,,,,,,,,○, 358, ,884,0,884,○,1113, ,1062,0,1062,,,,,,,,,,,,,,,,,,,○,  55, ,904,0,904,,,,,,,○, 135, ,1084,789,1873,,,,,,,,,,,,,20200201
3466,（株）クリマテック,西田　文明,東京都新宿区富久町１０－５,6011101047568,,,,,,,,,,,,,,,,,,,,,,,,,D, 107, ,1200,0,1200,○, 132, ,1074,0,1074,C, 120, ,1067,0,1067,A,  32, ,1344,1408,2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 682, ,757,0,757,○, 576, ,757,0,757,○, 261, ,1002,0,1002,20200201
3467,グローブシップ（株）,矢口　敏和,東京都港区芝４－１１－３,5010001055269,,,,,,,,,,,,,,,,,,,,,,,,,D, 214, ,1076,0,1076,,,,,,,C, 165, ,1020,0,1020,C, 130, ,1074,0,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3468,（株）くろがね工作所,神足　泰弘,大阪府大阪市西区新町１－４－２４,8120001042947,,,,,,,,,,,,,,,,,,,,,,,,,D, 349, ,974,0,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 839, ,701,0,701,,,,,,,,,,,,,20200201
3469,（株）畔柳塗装,畔柳　芳宏,愛知県碧南市道場山町２－２５,7180301015202,,,,,,,,,,,,,,,,,,,,,,,,,D,1478, ,579,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1148, ,626,0,626,○,2754, ,610,0,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3470,ケーアンドイー（株）,岩間　和久,東京都新宿区津久戸町２－１,3011101031194,,,,,,,,,,,,,,,,,,,,,,,,,D,  33, ,1349,0,1349,,,,,,,C, 207, ,981,0,981,C, 113, ,1098,0,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3471,（株）建翔,清水　泰孝,神奈川県横浜市中区松影町３－９－３,4020001035089,,,,,,,,,,,,,,,,,,,,,,,,,D,1111, ,732,0,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1178, ,610,0,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3472,（株）建設環境コンサルティング,茶家　義明,大阪府大阪市中央区北浜東４－３３,8120001143852,,,,,,,,,,,,,,,,,,,,,,,,,D, 920, ,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 927, ,666,0,666,,,,,,,,,,,,,20200201
3473,建設塗装工業（株）,相澤　文也,東京都千代田区鍛冶町２－６－１,7010001015428,,,,,,,,,,,,,,,,,,,,,,,,,D, 303,-01,1004,0,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  10,-01,1304,846,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3474,（株）建装,杉山　穰,静岡県静岡市葵区西草深町８番８号,3080001001367,,,,,,,,,,,,,,,,,,,,,,,,,D, 567, ,884,0,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 446, ,821,0,821,○,1574, ,847,0,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3475,建和産業（株）,佐藤　哲也,兵庫県尼崎市東本町２－１１２,2140001055473,,,,,,,,,,,,,,,,,,,,,,,,,D,1070, ,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2764, ,605,0,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3476,（株）高坂工業,松本　修蔵,愛知県名古屋市中村区五反城町４－３１,8180001031143,,,,,,,,,,,,,,,,,,,,,,,,,D, 629, ,862,0,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 915, ,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3477,（株）構造社,太田　一也,静岡県浜松市東区市野町９０６－４,1080401001638,,,,,,,,,,,,,,,,,,,,,,,,,D,1423, ,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 638, ,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3478,幸田塗装（株）,川合　誠,愛知県額田郡幸田町大字菱池欠間１０６－２,9180301002314,,,,,,,,,,,,,,,,,,,,,,,,,D,1415, ,636,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 654, ,739,0,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3479,（株）高津商会,長田　健吾,大阪府大阪市西区江戸堀２－７－９,8120001175219,,,,,,,,,,,,,,,,,,,,,,,,,D,1513, ,504,0,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1252, ,451,0,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3480,郡リース（株）,郡　正直,東京都港区六本木６－１１－１７,6010401009996,,,,,,,,,,,,,,,,,,,,,,,,,D,  57, ,1288,0,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  49, ,1240,0,1240,,,,,,,,,,,,,,,,,,,20200201
3481,（株）コクサイテクノ,瀧本　昌和,神奈川県川崎市川崎区池田１－４－５,3020001072819,,,,,,,,,,,,,,,,,,,,,,,,,D, 898, ,784,0,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 125, ,911,668,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3482,コクドビルエース（株）,高田　茂,東京都港区赤坂４－９－９,4010401073193,,,,,,,,,,,,,,,,,,,,,,,,,D, 597, ,874,0,874,,,,,,,C, 791, ,710,0,710,C,1008, ,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,○,2408, ,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 723, ,635,0,635,20200201
3483,コクヨマーケティング（株）,山岸　喬,東京都千代田区霞が関３－２－５,4010401072162,,,,,,,,,,,,,,,,,,,,,,,,,D,  92, ,1231,0,1231,,,,,,,C, 356, ,899,0,899,C, 442, ,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 576, ,816,0,816,○, 503, ,798,0,798,,,,,,,20200201
3484,（株）国領商店,国領　昭嘉,東京都目黒区緑が丘２－１５－１１,3013201002042,,,,,,,,,,,,,,,,,,,,,,,,,D,1333, ,670,0,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3485,小島建設（株）,小島　幹夫,愛知県名古屋市熱田区比々野町４３,4180001021825,,,,,,,,,,,,,,,,,,,,,,,,,D,1046, ,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3486,（株）小島工務店,小島　健司,富山県高岡市野村１７１２,7230001010027,,,,,,,,,,,,,,,,,,,,,,,,,D, 529, ,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
3487,（株）五藤光学研究所,五藤　信隆,東京都府中市矢崎町４－１６,4012401021009,,,,,,,,,,,,,,,,,,,,,,,,,D, 822, ,805,0,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 519, ,854,0,854,,,,,,,,,,,,,20200201
3488,コトブキシーティング（株）,深澤　重幸,東京都千代田区神田駿河台１－２－１,8010001133781,,,,,,,,,,,,,,,,,,,,,,,,,D, 212, ,1077,0,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 660, ,768,0,768,,,,,,,,,,,,,20200201
3489,コニックス（株）,吉田　治伸,愛知県名古屋市中村区太閤４－６－２２,9180001033353,,,,,,,,,,,,,,,,,,,,,,,,,D,1382, ,654,0,654,,,,,,,C, 607, ,791,0,791,B, 126, ,848,1094,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 540, ,797,0,797,20200201
3490,小松ウオール工業（株）,加納　裕,石川県小松市工業団地１－７２,9220001011932,,,,,,,,,,,,,,,,,,,,,,,,,D,   6, ,1391,0,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200201
