,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1629,（株）山田工務所,5070001003338,群馬県,中小企業,974,,566,,,,,,635,,20200115
1630,（株）山田設計,7110001007373,新潟県,中小企業,1387,,,,1985,,,,1013,,20200115
1631,（有）山田測量,1070002036943,群馬県,中小企業,1644,,,,,,,,,,20200115
1632,（株）山調住建コンサルタント,9430001017561,北海道,中小企業,556,,,,1207,,,,,,20200115
1633,（株）ヤマテック,2130001044139,京都府,中小企業,1236,,,,,,,,,,20200115
1634,やまと技研（株）,3050001031895,茨城県,中小企業,681,,,,1088,,564,,631,,20200115
1635,（株）山利建設技術,9030001091143,埼玉県,中小企業,1000,,597,,,,,,,,20200115
1636,（株）ヤマト設計,8060001009498,栃木県,中小企業,1524,,1040,,1823,,,,775,,20200115
1637,（株）ヤマト測建,3030001042259,埼玉県,中小企業,868,,,,1960,,,,1037,,20200115
1638,（株）山梨技術研究所,6090001006271,山梨県,中小企業,1055,,,,967,,,,682,,20200115
1639,（一財）山梨県森林土木コンサルタント,5090005001212,山梨県,公益法人,732,,,,933,,,,,,20200115
1640,（株）山梨地質,2090001002274,山梨県,中小企業,1132,,,,1724,,355,,,,20200115
1641,（有）やまなみ測量,7021002028731,神奈川県,中小企業,1581,,,,,,,,,,20200115
1642,（株）ヤマニ,2050001021633,茨城県,中小企業,1571,,,,1880,,,,,,20200115
1643,（株）ヤマホン,4030001090983,埼玉県,中小企業,1227,,,,1791,,806,,836,,20200115
1644,（有）山本測量,3100002006412,長野県,中小企業,927,,,,,,,,,,20200115
1645,（株）ユーアール補償技術研究所,2380001006873,福島県,中小企業,1461,,829,,,,,,169,,20200115
1646,（株）ＵＲリンケージ,3010001088790,東京都,大企業,243,,18,,44,,599,,7,,20200115
1647,雄測量設計（株）,1090001004602,山梨県,中小企業,1356,,,,808,,,,,,20200115
1648,ユーロフィン日本環境（株）,8020001022678,神奈川県,大企業,1108,,938,,171,,614,,723,,20200115
1649,（株）雪研スノーイーターズ,9430001027627,北海道,中小企業,768,,,,580,,,,,,20200115
1650,（株）ユニオン,1200001005687,岐阜県,中小企業,97,,889,,258,,448,,96,,20200115
1651,（株）ユニオン技術,4012401001786,東京都,中小企業,807,,,,1653,,584,,699,,20200115
1652,ユニオン測量（株）,7030001086632,埼玉県,中小企業,1011,,,,1640,,,,296,,20200115
1653,（株）ユニテック,1430001021645,北海道,中小企業,532,,,,,,,,,,20200115
1654,（株）用地・環境調査センター,7030001009659,埼玉県,中小企業,1437,,,,,,,,76,,20200115
1655,（株）用地調査,4180001031568,愛知県,中小企業,1247,,,,,,,,856,,20200115
1656,（株）横打,5040001014833,千葉県,中小企業,1001,,967,,1697,,644,,52,,20200115
1657,（株）横田調査設計,2070001008694,群馬県,中小企業,538,,,,1560,,545,,681,,20200115
1658,（株）ヨコタテック,1120901008715,大阪府,中小企業,1099,,,,,,80,,,,20200115
1659,横浜エンジニアリング（株）,7020001016301,神奈川県,中小企業,1226,,1088,,750,,,,797,,20200115
1660,（株）横浜コンサルティングセンター,9020001101489,神奈川県,大企業,409,,,,185,,,,,,20200115
1661,（株）横浜テクノス,2020001019127,神奈川県,中小企業,1259,,,,,,194,,,,20200115
1662,（株）横山測量設計事務所,6390001011209,山形県,中小企業,676,,,,1083,,509,,416,,20200115
1663,（有）横山測量設計事務所,9460302004941,北海道,中小企業,1522,,,,,,,,,,20200115
1664,（株）吉沢水道コンサルタント,6040001007811,千葉県,中小企業,1473,,623,,892,,482,,,,20200115
1665,吉田測量設計（株）,9030001056600,埼玉県,中小企業,1152,,,,1818,,801,,795,,20200115
1666,（株）吉田測量設計,1400001001708,岩手県,中小企業,107,,970,,484,,647,,25,,20200115
1667,（株）淀川アクテス,2120001053207,大阪府,中小企業,290,,,,701,,,,511,,20200115
1668,淀川地所（株）,9120101046839,大阪府,中小企業,1169,,,,,,,,,,20200115
1669,（株）ヨネヤプランニング,6060001004856,栃木県,中小企業,1284,,,,1363,,,,914,,20200115
1670,（株）四航コンサルタント,1470001001817,香川県,中小企業,32,,,,1480,,,,,,20200115
1671,（株）アーキズムあすか設計,5070001004550,群馬県,中小企業,,,739,,,,,,,,20200115
1672,（株）アーキディアック,4100001012609,長野県,中小企業,,,285,,,,,,,,20200115
1673,（株）アーキテクトウイング設計事務所,4180001053323,愛知県,中小企業,,,1161,,,,,,,,20200115
1674,（株）アーキデザインラボ．ラク,2040001079846,千葉県,中小企業,,,1215,,,,,,,,20200115
1675,（株）アーキテック・コンサルティング,1010501025304,東京都,中小企業,,,719,,,,,,,,20200115
1676,（株）アーキ・ピーアンドシー,4020001014101,神奈川県,中小企業,,,231,-02,,,,,,,20200115
1677,（株）Ａｒｃｈ５,6010001135193,東京都,中小企業,,,746,,,,,,,,20200115
1678,（株）アーキプラン,7100001000040,長野県,中小企業,,,296,,,,,,,,20200115
1679,アアキ前田（株）,1360001019622,沖縄県,中小企業,,,1120,,,,,,,,20200115
1680,（株）アークテクノ,4470001000270,香川県,中小企業,,,669,,,,,,,,20200115
1681,（株）アークポイント,8013301000081,東京都,中小企業,,,473,,,,,,,,20200115
1682,（株）アース下平設計,9100001021101,長野県,中小企業,,,795,,1670,,,,,,20200115
1683,（株）アーツコンサルタント,4013301018887,東京都,中小企業,,,491,-01,,,,,958,-01,20200115
1684,（資）アーバンクルー,2021003001262,神奈川県,中小企業,,,752,-01,,,,,,,20200115
1685,（株）アーバンテクノス,1010001070420,東京都,中小企業,,,244,,1366,,,,,,20200115
1686,（株）アール・アイ・エー,6010401000963,東京都,大企業,,,26,,170,,,,,,20200115
1687,アールイーマネジメント（株）,2120001185727,大阪府,中小企業,,,1199,,,,,,,,20200115
1688,（株）アール・ピー・アイ,1010001000220,東京都,中小企業,,,879,,881,,,,,,20200115
1689,ＩＨＩ運搬機械（株）,8010001036712,東京都,大企業,,,135,,,,,,,,20200115
1690,（株）ＩＡＯ竹田設計,2120001073106,大阪府,大企業,,,21,,,,,,,,20200115
1691,（株）ＩＡＯプランニング＆デザイン,6120001073127,大阪府,中小企業,,,1016,,,,,,,,20200115
1692,（株）アイエーディー建築事務所,5100001004704,長野県,中小企業,,,670,,,,,,,,20200115
1693,（株）アイ・エス・エス,8013201011088,東京都,大企業,,,331,,798,,,,,,20200115
1694,（株）ＩＮＡ新建築研究所,2010001000087,東京都,大企業,,,25,,1297,,,,,,20200115
1695,アイエヌジー（株）,5010001080226,東京都,中小企業,,,1131,,,,,,,,20200115
1696,（株）ＩＦＡ計画,1010001088818,東京都,中小企業,,,780,-01,,,,,,,20200115
1697,（株）アイ・エム・エー建築設計事務所,5012401000003,東京都,中小企業,,,346,,,,,,,,20200115
1698,（株）アイエンジ,9120001014111,大阪府,中小企業,,,699,,1166,,,,,,20200115
1699,ｉエンジニアリング（株）,5040001072146,千葉県,中小企業,,,1191,,1921,,,,,,20200115
1700,（株）アイガー産業,8010801017317,東京都,中小企業,,,688,,,,,,,,20200115
1701,（株）ｉＫ設計室,1010601044071,東京都,中小企業,,,1172,,,,,,,,20200115
1702,（株）相坂研介設計アトリエ,7010001157360,東京都,中小企業,,,1122,,,,,,,,20200115
1703,（株）相澤建築設計事務所,4050001016672,茨城県,中小企業,,,468,,,,,,,,20200115
1704,（株）あい設計,6240001020843,広島県,大企業,,,42,,,,,,,,20200115
1705,アイテック（株）,2120001095991,大阪府,大企業,,,925,,847,,603,,718,,20200115
1706,（株）アイテック計画,1011101000309,東京都,中小企業,,,371,,1301,,,,,,20200115
1707,（株）アイプラス設計事務所,3120001183746,大阪府,中小企業,,,1024,,,,,,,,20200115
1708,ＡＵＲＡ　ＡＲＣＨＩＴＥＣＴＳ（株）,6430001017267,北海道,中小企業,,,769,,,,,,,,20200115
1709,（株）蒼設計,8080101003944,静岡県,中小企業,,,312,,,,,,,,20200115
1710,（株）葵総合計画,4120001154960,大阪府,中小企業,,,365,,,,,,,,20200115
1711,青木あすなろ建設（株）,4010401010452,東京都,大企業,,,256,,449,,297,,717,,20200115
1712,（株）青木茂建築工房,1320001000370,福岡県,中小企業,,,399,,,,,,,,20200115
1713,（株）青木電気設計事務所,6013301000075,東京都,中小企業,,,943,,1123,,,,,,20200115
1714,（株）青島設計,8180001033701,愛知県,中小企業,,,73,,,,,,,,20200115
1715,（株）青島裕之建築設計室,8011001000261,東京都,中小企業,,,717,,1904,,,,,,20200115
1716,（株）青山建築積算事務所,5120001040689,大阪府,中小企業,,,543,,,,,,,,20200115
1717,（株）青山建築設計事務所,1050001015306,茨城県,中小企業,,,429,,,,,,,,20200115
1718,（株）県設計,3100001012634,長野県,中小企業,,,310,,,,,,,,20200115
1719,（株）アキ・アーキテクト,7011001053046,東京都,中小企業,,,711,,,,,,,,20200115
1720,（株）アクティ建築設計,8430001000394,北海道,中小企業,,,477,,,,,,,,20200115
1721,（株）アクトミヤス,6220001011712,石川県,中小企業,,,753,,,,,,,,20200115
1722,（株）明野設備研究所,4011201000148,東京都,中小企業,,,145,,,,,,,,20200115
1723,（株）旭建築設計事務所,2011501005121,東京都,中小企業,,,442,,,,,,,,20200115
1724,旭建物管理（株）,1010901017116,東京都,中小企業,,,1111,,,,,,,,20200115
1725,旭防災設備（株）,5010901000539,東京都,中小企業,,,404,,,,,,,,20200115
1726,（株）梓設計,9010701000413,東京都,大企業,,,5,,661,,,,519,,20200115
1727,（株）安達建築設計事務所,2050001000026,茨城県,中小企業,,,1226,,,,,,,,20200115
1728,（有）アップル建築設計事務所,7050002014136,茨城県,中小企業,,,1238,,,,,,,,20200115
1729,（有）アトリエ慶野正司,1060002027679,栃木県,中小企業,,,740,,,,,,,,20200115
1730,アトリエＢＢＳ（株）,9290001019829,福岡県,中小企業,,,461,,,,,,,,20200115
1731,（株）アトリエブンク,9430001000872,北海道,中小企業,,,118,,1508,,484,,,,20200115
