,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2295,クリタ分析センター（株）,1050001016444,茨城県,大企業,,,,, 263, ,,,,,20200115
2296,（株）グルンドコンサルタント,1140001012946,兵庫県,中小企業,,,,,1658,-01, 679,-01,,,20200115
2297,（株）クローバーエンジニアリング,5010001073881,東京都,中小企業,,,,, 741, ,,,,,20200115
2298,（株）景観設計・東京,4010701011266,東京都,中小企業,,,,,1144, ,,,,,20200115
2299,（株）計測技研,6290001007349,福岡県,中小企業,,,,,1353, , 575, ,,,20200115
2300,（一財）計量計画研究所,5011105004806,東京都,公益法人,,,,, 139, ,,,,,20200115
2301,研信電操（株）,7470001001398,香川県,中小企業,,,,,1319, ,,,,,20200115
2302,（一社）建設電気技術協会,7010405010594,東京都,公益法人,,,,, 857, ,,,,,20200115
2303,（株）建設リスク研究所,6010401094510,東京都,中小企業,,,,, 568, ,,,,,20200115
2304,（株）ＣＯＲＥ技術研究所,5120001178323,大阪府,中小企業,,,,, 751,-02,,,,,20200115
2305,コイト電工（株）,6080101015719,神奈川県,大企業,,,,,1441, ,,,,,20200115
2306,（一財）公園財団,3010005018736,東京都,公益法人,,,,, 590, ,,,,,20200115
2307,（株）公園マネジメント研究所,3120001128131,大阪府,中小企業,,,,,1260, ,,,,,20200115
2308,（株）公共計画研究所,3011001007682,東京都,中小企業,,,,,1148, ,,,,,20200115
2309,（株）航空システムコンサルタンツ,4010001016370,東京都,中小企業,,,,, 982, ,,,,,20200115
2310,構造物設計（株）,9120001128373,大阪府,中小企業,,,,, 701, ,,,,,20200115
2311,（一社）交通工学研究会,9010005016651,東京都,公益法人,,,,,1016,-01,,,,,20200115
2312,（株）交通システム研究所,7120001099195,大阪府,中小企業,,,,,1233, ,,,,,20200115
2313,（株）交通総合研究所,9011101061681,東京都,中小企業,,,,, 752, , 735, , 757, ,20200115
2314,（公社）神戸海難防止研究会,9140005020285,兵庫県,公益法人,,,,,1201, ,,,,,20200115
2315,（一社）港湾荷役機械システム協会,7010405001222,東京都,公益法人,,,,, 844, ,,,,,20200115
2316,国際気象海洋（株）,2010601036480,東京都,中小企業,,,,,1308, ,,,,,20200115
