,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1404,（株）アール・ピー・アイ,1010001000220,東京都,中小企業,,, 788, , 822, ,,,,,20191201
1405,ＩＨＩ運搬機械（株）,8010001036712,東京都,大企業,,, 129, ,,,,,,,20191201
1406,（株）ＩＡＯ竹田設計,2120001073106,大阪府,大企業,,,  21, ,,,,,,,20191201
1407,（株）ＩＡＯプランニング＆デザイン,6120001073127,大阪府,中小企業,,, 907, ,,,,,,,20191201
1408,（株）アイ・エス・エス,8013201011088,東京都,大企業,,, 309, , 744, ,,,,,20191201
1409,（株）ＩＮＡ新建築研究所,2010001000087,東京都,大企業,,,  25, ,1182, ,,,,,20191201
1410,（株）アイ・エフ建築設計研究所,3120001073121,大阪府,中小企業,,, 709, ,,,,,,,20191201
1411,（株）アイ・エム・エー建築設計事務所,5012401000003,東京都,中小企業,,, 326, ,,,,,,,20191201
1412,（株）アイエンジ,9120001014111,大阪府,中小企業,,, 627, ,1064, ,,,,,20191201
1413,ｉエンジニアリング（株）,5040001072146,千葉県,中小企業,,,1040, ,1617, ,,,,,20191201
1414,（有）アイガー建築設計事務所,7210002013641,福井県,中小企業,,, 688,-01,,,,,,,20191201
1415,（株）アイガー産業,8010801017317,東京都,中小企業,,, 619, ,,,,,,,20191201
1416,（株）相坂研介設計アトリエ,7010001157360,東京都,中小企業,,, 989, ,,,,,,,20191201
1417,（株）あい設計,6240001020843,広島県,大企業,,,  42, ,,,,,,,20191201
1418,アイテック（株）,2120001095991,大阪府,大企業,,, 827, , 789, , 516, , 517, ,20191201
1419,（株）アイテック計画,1011101000309,東京都,中小企業,,, 351, ,1186, ,,,,,20191201
1420,（株）アイプラス設計事務所,3120001183746,大阪府,中小企業,,, 915, ,,,,,,,20191201
1421,ＡＵＲＡ　ＡＲＣＨＩＴＥＣＴＳ（株）,6430001017267,北海道,中小企業,,, 695, ,,,,,,,20191201
1422,（株）葵総合計画,4120001154960,大阪府,中小企業,,, 344, ,,,,,,,20191201
1423,青木あすなろ建設（株）,4010401010452,東京都,大企業,,, 246, , 423, , 274, , 516, ,20191201
1424,（株）青木茂建築工房,1320001000370,福岡県,中小企業,,, 380, ,,,,,,,20191201
1425,（株）青島裕之建築設計室,8011001000261,東京都,中小企業,,, 642, ,1600, ,,,,,20191201
1426,青柳設計一級建築士事務所,,兵庫県,中小企業,,,1029,-01,,,,,,,20191201
1427,（株）青山建築積算事務所,5120001040689,大阪府,中小企業,,, 490, ,,,,,,,20191201
1428,（株）茜建築設計事務所,5120901019320,大阪府,中小企業,,, 674, ,,,,,,,20191201
1429,（株）アキ・アーキテクト,7011001053046,東京都,中小企業,,, 638, ,,,,,,,20191201
1430,（株）彰事務所,8200001000104,岐阜県,中小企業,,, 653,-01,,,,, 703,-01,20191201
1431,（株）アクトミヤス,6220001011712,石川県,中小企業,,, 681, ,,,,,,,20191201
1432,麻建築工房,,兵庫県,中小企業,,,1088,-01,,,,,,,20191201
1433,（株）旭建築設計,9120001167644,大阪府,中小企業,,,1043, ,,,,,,,20191201
