,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
1202,,,,,,,,1079,B,24,1251,2330,,835,○,322,0,835,,953,○,322,953,0,,1038,C,103,1061,2099,,939,○,21,1209,2148,三谷　剛平,,1155,C,12,1545,2700,,,,,,,20211201,,714,○,357,0,714,,,,,,,高知県高知市針木東町２７番２８号,8490001002179,ミタニ建設工業（株）,,953,○,187,0,953,,,,,,,,,,,,,,953,○,170,1226,2179,,,,,,,,860,○,206,0,860,,896,○,252,0,896,,953,○,193,805,1758,,835,○,15,865,1700,,,,,,,,,,,,,,860,○,332,0,860
1203,,,,,,,,,,,,,,678,○,572,0,678,,684,○,764,684,0,,819,C,1096,0,819,,,,,,,三谷　洋文,,737,C,1944,0,737,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市中区江崎８０３－１,5260002012194,（有）三谷工業,,678,○,539,0,678,,,,,,,,766,○,588,0,766,,678,○,1960,0,678,,,,,,,,694,○,382,0,694,,659,○,641,0,659,,678,○,1065,0,678,,,,,,,,,,,,,,,,,,,,694,○,676,0,694
1204,,670,C,1056,0,670,,,,,,,,,,,,,,,,,,,,961,C,731,0,961,,,,,,,道下　幸治,,753,C,1876,0,753,,,,,,,20211201,,,,,,,,,,,,,広島県福山市南蔵王町１－２－２５,4240001034440,（株）道下工務店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,,,,,,,,1030,B,18,1343,2373,,759,○,444,0,759,,990,○,268,990,0,,871,C,81,1277,2148,,886,○,201,0,886,道端　健太,,1146,C,32,1486,2632,,,,,,,20211201,,687,○,41,982,1669,,,,,,,福井県福井市長本町２０９,7210001004039,（株）道端組,,924,○,227,0,924,,,,,,,,,,,,,,924,○,991,0,924,,,,,,,,777,○,286,0,777,,857,○,316,0,857,,924,○,521,0,924,,759,○,348,0,759,,,,,,,,,,,,,,777,○,517,0,777
1206,,,,,,,,,,,,,,1028,○,181,0,1028,,,,,,,,1058,C,628,0,1058,,,,,,,田中　一郎,,1018,C,1170,0,1018,,1058,○,92,919,1977,20211201,,,,,,,,980,C,285,0,980,東京都中央区築地５－６－４,2010001183774,（株）三井Ｅ＆Ｓマシナリー,,,,,,,,,,,,,,1391,○,38,1096,2487,,1088,○,349,802,1890,,,,,,,,,,,,,,1018,○,143,0,1018,,,,,,,,,,,,,,980,○,267,0,980,,,,,,,,,,,,
1207,,,,,,,,1556,A,14,1696,3252,,,,,,,,1350,○,51,1350,0,,,,,,,,1397,○,11,1432,2829,蓮井　肇,,1417,C,72,1116,2533,,,,,,,20211201,,,,,,,,,,,,,東京都新宿区西新宿６－２４－１,1011101036179,三井住建道路（株）,,,,,,,,,,,,,,,,,,,,1360,○,66,1073,2433,,957,○,279,0,957,,,,,,,,,,,,,,1213,○,359,0,1213,,,,,,,,,,,,,,,,,,,,,,,,
1208,,,,,,,,,,,,,,1291,○,15,1766,3057,,1221,○,88,1221,0,,,,,,,,,,,,,徳田　紳二,,942,C,757,689,1631,,,,,,,20211201,,,,,,,,,,,,,千葉県千葉市美浜区中瀬２－６－１,8040001073133,三井住友建設鉄構エンジニアリング（株）,,,,,,,,,,,,,,,,,,,,942,○,966,0,942,,718,○,681,0,718,,,,,,,,942,○,203,0,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,,878,C,390,0,878,,,,,,,,770,○,423,0,770,,839,○,514,839,0,,,,,,,,,,,,,三宅　俊良,,729,C,1979,0,729,,,,,,,20211201,,,,,,,,896,C,388,0,896,岡山県玉野市玉３－１－１,9010001038591,三井造船特機エンジニアリング（株）,,729,○,493,0,729,,,,,,,,921,○,406,0,921,,,,,,,,724,○,656,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,908,○,311,0,908,,,,,,,,,,,,
1210,,,,,,,,,,,,,,,,,,,,,,,,,,875,C,934,0,875,,,,,,,金　成基,,794,C,1722,0,794,,,,,,,20211201,,,,,,,,,,,,,兵庫県たつの市新宮町佐野２８８,2140001038858,（株）ミツエ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,○,353,0,849
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浮田　照義,,940,C,1274,0,940,,,,,,,20211201,,,,,,,,,,,,,広島県広島市南区宇品神田三丁目６番１８号,1240001011392,みつぎ産業（株）,,,,,,,,,,,,,,,,,,,,802,○,1406,0,802,,,,,,,,,,,,,,,,,,,,847,○,660,0,847,,,,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,506,○,654,0,506,,506,○,829,506,0,,506,C,1696,0,506,,,,,,,桝田　岳伸,,561,C,2289,0,561,,,,,,,20211201,,,,,,,,,,,,,広島県広島市南区宇品海岸２－２３－３６－４０３,4240001043532,（株）三ツ田,,506,○,577,0,506,,,,,,,,,,,,,,506,○,2166,0,506,,,,,,,,,,,,,,506,○,688,0,506,,541,○,1154,0,541,,506,○,560,0,506,,,,,,,,,,,,,,506,○,794,0,506
1213,,1261,C,38,0,1261,,,,,,,,,,,,,,,,,,,,1159,C,542,0,1159,,,,,,,田中　利一,,1097,C,1122,0,1097,,,,,,,20211201,,,,,,,,,,,,,神奈川県川崎市川崎区宮前町１－２,7020001074662,三菱化工機（株）,,,,,,,,,,,,,,1373,○,67,896,2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,,964,C,240,0,964,,,,,,,,1060,○,163,0,1060,,,,,,,,1261,C,121,812,2073,,,,,,,池田　直昭,,1067,C,1133,0,1067,,1446,○,76,653,2099,20211201,,,,,,,,1208,C,153,0,1208,兵庫県神戸市兵庫区和田崎町１－１－１,2140001013316,三菱重工機械システム（株）,,,,,,,,,,,,,,1546,○,52,806,2352,,1287,○,745,0,1287,,1133,○,214,0,1133,,,,,,,,,,,,,,,,,,,,,,,,,,1081,○,205,0,1081,,,,,,,,,,,,
1215,,983,B,83,892,1875,,790,B,588,0,790,,,,,,,,,,,,,,,,,,,,,,,,,光元　圓二,,936,C,1289,0,936,,,,,,,20211201,,,,,,,,,,,,,広島県東広島市西条町寺家７９５９－３,7240001022814,光元設備工業（株）,,,,,,,,,,,,,,,,,,,,869,○,1123,0,869,,,,,,,,,,,,,,,,,,,,847,○,661,0,847,,,,,,,,,,,,,,,,,,,,,,,,
1216,,,,,,,,796,B,255,767,1563,,,,,,,,,,,,,,732,C,1366,0,732,,,,,,,山本　守元,,936,C,730,721,1657,,,,,,,20211201,,711,○,365,0,711,,,,,,,山口県宇部市大字木田５０３番地,6250001003632,ミツヤ工業（株）,,,,,,,,711,○,478,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,722,C,1397,0,722,,,,,,,光吉　清方,,679,C,2127,0,679,,,,,,,20211201,,,,,,,,,,,,,広島県広島市東区牛田南１－４－１３,6240001012824,（株）光吉工務店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,持田　幸代,,762,C,1848,0,762,,,,,,,20211201,,,,,,,,,,,,,島根県松江市東津田町１７２７,6280002002283,（有）みどり建設,,,,,,,,784,○,53,1125,1909,,,,,,,,726,○,1778,0,726,,,,,,,,,,,,,,,,,,,,726,○,986,0,726,,,,,,,,,,,,,,,,,,,,,,,,
1219,,,,,,,,870,B,214,785,1655,,,,,,,,,,,,,,856,C,982,0,856,,810,○,303,0,810,清水　良孝,,909,C,559,887,1796,,,,,,,20211201,,705,○,384,0,705,,,,,,,山口県防府市国衙５－６－２８,6250001002056,みどり建設（株）,,798,○,399,0,798,,841,○,261,0,841,,,,,,,,810,○,1366,0,810,,,,,,,,767,○,296,0,767,,,,,,,,798,○,804,0,798,,759,○,350,0,759,,,,,,,,,,,,,,767,○,537,0,767
1220,,,,,,,,,,,,,,,,,,,,,,,,,,629,C,1618,0,629,,,,,,,山本　浩二,,702,C,2063,0,702,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市中区祇園５７番地,2260001008626,（株）みなみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,607,C,1152,0,607,,678,B,947,0,678,,,,,,,,,,,,,,,,,,,,678,○,619,0,678,下條　淳,,656,C,2170,0,656,,,,,,,20211201,,,,,,,,,,,,,福岡県福岡市南区長住１－１－４６－３Ｆ,5290001052189,みなみ道路工業（株）,,,,,,,,,,,,,,,,,,,,678,○,1958,0,678,,,,,,,,,,,,,,579,○,673,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,,,,,,,,,,,,,,,,,,,,,,,,,,836,C,1038,0,836,,,,,,,井上　武久,,814,C,1652,0,814,,,,,,,20211201,,,,,,,,,,,,,山口県美祢市伊佐町伊佐３９４２－１２,4250001004319,（株）美祢工務店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,,,,,,,,662,B,984,0,662,,,,,,,,,,,,,,,,,,,,,,,,,箕矢　英貴,,816,C,1641,0,816,,,,,,,20211201,,,,,,,,,,,,,鳥取県境港市渡町８２７ー１６,5270001003862,（株）箕矢組,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,751,C,746,0,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三原　隆,,689,C,2099,0,689,,,,,,,20211201,,,,,,,,,,,,,島根県松江市東出雲町揖屋１５０－４,7280002002927,（有）三原住設工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田中　直美,,954,C,262,1195,2149,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市下味野２９５番地２９,9270001000757,美穂建設（株）,,,,,,,,,,,,,,,,,,,,828,○,306,1142,1970,,,,,,,,,,,,,,,,,,,,852,○,147,1024,1876,,,,,,,,,,,,,,,,,,,,,,,,
1226,,865,C,420,0,865,,1021,B,52,1135,2156,,,,,,,,,,,,,,1225,B,81,1190,2415,,965,○,123,0,965,野津　健市,,1191,C,62,1390,2581,,,,,,,20211201,,915,○,126,0,915,,974,B,143,1017,1991,鳥取県米子市昭和町２５,3270001003600,美保テクノス（株）,,993,○,154,0,993,,817,○,112,658,1475,,773,○,575,0,773,,1044,○,148,1169,2213,,789,○,478,0,789,,992,○,112,0,992,,1027,○,46,782,1809,,1060,○,101,913,1973,,960,○,107,0,960,,869,○,350,0,869,,,,,,,,1107,○,115,0,1107
1227,,723,C,857,0,723,,777,B,619,0,777,,,,,,,,,,,,,,714,C,1429,0,714,,721,○,495,0,721,廣瀬　友則,,891,C,1387,0,891,,,,,,,20211201,,662,○,493,0,662,,,,,,,岡山県津山市加茂町公郷１６１７,8260001020410,（株）美作開発,,,,,,,,,,,,,,,,,,,,755,○,1639,0,755,,,,,,,,679,○,392,0,679,,,,,,,,755,○,910,0,755,,,,,,,,,,,,,,,,,,,,679,○,696,0,679
1228,,844,C,467,0,844,,847,B,245,746,1593,,,,,,,,,,,,,,896,C,318,767,1663,,,,,,,則本　孝,,887,C,741,761,1648,,,,,,,20211201,,,,,,,,,,,,,岡山県美作市明見１１１－１,5260001020850,（株）美作土建,,,,,,,,,,,,,,,,,,,,,,,,,,806,○,441,0,806,,,,,,,,,,,,,,842,○,241,809,1651,,,,,,,,,,,,,,,,,,,,,,,,
1229,,737,C,810,0,737,,716,B,806,0,716,,764,○,436,0,764,,,,,,,,764,C,1264,0,764,,716,○,515,0,716,宮尾　秀行,,964,C,716,708,1672,,,,,,,20211201,,,,,,,,,,,,,福岡県筑紫野市大字山口１９０６－３,9290001041675,（株）宮尾組,,826,○,362,0,826,,,,,,,,,,,,,,879,○,1078,0,879,,,,,,,,,,,,,,790,○,440,0,790,,879,○,591,0,879,,817,○,255,0,817,,,,,,,,,,,,,,,,,,
1230,,,,,,,,903,B,445,0,903,,942,○,222,0,942,,1048,○,198,1048,0,,942,C,768,0,942,,849,○,252,0,849,宮川　晃一,,1168,C,6,1550,2718,,,,,,,20211201,,,,,,,,,,,,,広島県広島市安佐南区大町西３－１１－４２,9240001011534,宮川興業（株）,,986,○,162,0,986,,,,,,,,,,,,,,1114,○,39,1462,2576,,1028,○,4,1286,2314,,776,○,287,0,776,,942,○,202,0,942,,1122,○,16,1298,2420,,,,,,,,,,,,,,,,,,,,942,○,217,0,942
1231,,,,,,,,762,B,660,0,762,,,,,,,,,,,,,,,,,,,,,,,,,三宅　雅己,,840,C,982,548,1388,,,,,,,20211201,,,,,,,,,,,,,岡山県玉野市宇野１－１２－２１,5260001022194,三宅組（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三宅　昭大,,995,C,410,954,1949,,,,,,,20211201,,,,,,,,,,,,,香川県小豆郡土庄町馬越甲８６９,7470001012230,三宅建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,,1108,B,14,1121,2229,,,,,,,,,,,,,,,,,,,,806,C,1129,0,806,,,,,,,三宅　慎二,,854,C,1504,0,854,,,,,,,20211201,,,,,,,,992,C,276,0,992,香川県観音寺市坂本町７－２－１０,6470001010103,三宅産業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,○,305,0,915,,,,,,,,,,,,
1234,,949,C,260,0,949,,890,B,459,0,890,,1153,○,46,974,2127,,1246,○,79,1246,0,,1418,C,413,0,1418,,844,○,260,0,844,宮坂　寿文,,1389,C,75,1140,2529,,,,,,,20211201,,823,○,173,0,823,,,,,,,北海道帯広市西十三条南１４－１－２,3460101001798,宮坂建設工業（株）,,1106,○,97,0,1106,,823,○,276,0,823,,1071,○,306,0,1071,,1106,○,830,0,1106,,823,○,402,0,823,,1095,○,75,0,1095,,1021,○,141,0,1021,,1222,○,357,0,1222,,871,○,180,0,871,,,,,,,,,,,,,,1147,○,100,0,1147
1235,,,,,,,,,,,,,,,,,,,,,,,,,,703,C,1455,0,703,,,,,,,宮崎　英明,,863,C,831,697,1560,,,,,,,20211201,,,,,,,,,,,,,愛媛県西条市下島山甲７８９番地,6500001009133,宮崎動力工業（株）,,,,,,,,,,,,,,,,,,,,769,○,1561,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,,,,,,,,622,B,1069,0,622,,,,,,,,,,,,,,,,,,,,,,,,,宮下　淳,,715,C,2018,0,715,,,,,,,20211201,,615,○,552,0,615,,,,,,,広島県呉市広本町２－１０－１９,1240001026614,（株）宮下組,,,,,,,,,,,,,,,,,,,,650,○,2025,0,650,,615,○,978,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,,920,C,314,0,920,,688,B,916,0,688,,,,,,,,,,,,,,760,C,1276,0,760,,,,,,,宮島　武宏,,838,C,1555,0,838,,,,,,,20211201,,,,,,,,,,,,,長野県上田市下之郷２４８,7100001010353,ミヤジマ技研（株）,,,,,,,,,,,,,,856,○,472,0,856,,,,,,,,696,○,775,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,,,,,,,,,,,,,,,,,,,761,○,657,761,0,,733,C,1363,0,733,,,,,,,宮武　靖子,,862,C,1477,0,862,,,,,,,20211201,,,,,,,,,,,,,岡山県岡山市南区中畦４３３－１,7260001009751,（株）宮武組,,761,○,449,0,761,,,,,,,,,,,,,,761,○,1604,0,761,,,,,,,,,,,,,,729,○,553,0,729,,761,○,896,0,761,,727,○,413,0,727,,,,,,,,,,,,,,,,,,
1239,,802,C,593,0,802,,980,B,152,789,1769,,,,,,,,1007,○,243,1007,0,,934,C,782,0,934,,900,○,181,0,900,笹尾　進,,1112,C,71,1424,2536,,,,,,,20211201,,726,○,319,0,726,,728,C,699,0,728,広島県庄原市東城町川西４７１－１,6240001025099,宮田建設（株）,,937,○,206,0,937,,727,○,438,0,727,,726,○,673,0,726,,999,○,180,1162,2161,,737,○,611,0,737,,828,○,233,0,828,,884,○,270,0,884,,937,○,98,1046,1983,,789,○,302,0,789,,,,,,,,,,,,,,840,○,373,0,840
1240,,869,C,411,0,869,,750,B,698,0,750,,858,○,300,0,858,,,,,,,-04,1102,C,特,1327,2429,,748,○,416,0,748,宮田　智裕,,1060,C,175,1262,2322,,,,,,,20211201,,761,○,247,0,761,,,,,,,島根県浜田市朝日町９１―１３,1280001004434,宮田建設工業（株）,,,,,,,,761,○,358,0,761,,752,○,607,0,752,,984,○,147,1229,2213,,751,○,568,0,751,,978,○,117,0,978,,878,○,283,0,878,,924,○,519,0,924,,,,,,,,,,,,,,,,,,,,1031,○,150,0,1031
1241,,,,,,,,910,B,440,0,910,,1599,○,7,1801,3400,,1253,○,75,1253,0,,1253,C,482,0,1253,,910,○,169,0,910,永山　弘久,,1401,C,237,800,2201,,1253,○,224,0,1253,20211201,,,,,,,,,,,,,東京都中央区日本橋富沢町９－１９,3010001084864,宮地エンジニアリング（株）,,1177,○,77,0,1177,,,,,,,,1457,○,213,0,1457,,1177,○,464,556,1733,,947,○,283,0,947,,,,,,,,1177,○,97,0,1177,,1132,○,381,0,1132,,1177,○,46,0,1177,,,,,,,,,,,,,,1177,○,83,0,1177
1242,,849,C,454,0,849,,1031,B,48,1147,2178,,789,○,394,0,789,,960,○,309,960,0,,814,C,1110,0,814,,926,○,152,0,926,宮部　智之,,1125,C,206,1134,2259,,,,,,,20211201,,761,○,248,0,761,,,,,,,山口県岩国市元町１－８－１０,5250001011685,（株）ミヤベ,,960,○,183,0,960,,761,○,359,0,761,,,,,,,,960,○,98,1371,2331,,761,○,538,0,761,,,,,,,,909,○,235,0,909,,1023,○,28,1242,2265,,789,○,303,0,789,,,,,,,,,,,,,,814,○,444,0,814
1243,,,,,,,,,,,,,,,,,,,,749,○,677,749,0,,,,,,,,675,○,623,0,675,宮部　賢治,,826,C,867,700,1526,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市北園２－８７,8270002002266,宮部建設（有）,,,,,,,,,,,,,,,,,,,,752,○,1649,0,752,,,,,,,,,,,,,,,,,,,,750,○,918,0,750,,,,,,,,,,,,,,,,,,,,,,,,
1244,,,,,,,,1034,B,377,0,1034,,,,,,,,,,,,,,1172,C,529,0,1172,,,,,,,宮本　活秀,,1496,C,22,1158,2654,,,,,,,20211201,,,,,,,,,,,,,兵庫県姫路市飾磨区英賀宮町１－１７,1140001061860,（株）宮本組,,1152,○,84,0,1152,,,,,,,,,,,,,,1152,○,795,0,1152,,,,,,,,,,,,,,,,,,,,1152,○,132,766,1918,,1032,○,77,0,1032,,,,,,,,,,,,,,1130,○,106,0,1130
1245,,722,C,863,0,722,,692,B,901,0,692,,,,,,,,,,,,,,,,,,,,691,○,592,0,691,宮本　道郎,,868,C,630,877,1745,,,,,,,20211201,,,,,,,,,,,,,鳥取県八頭郡若桜町若桜３１８－６,8270002004477,（有）宮本組,,,,,,,,,,,,,,,,,,,,851,○,1197,0,851,,,,,,,,,,,,,,,,,,,,818,○,322,593,1411,,,,,,,,,,,,,,,,,,,,,,,,
1246,,812,C,558,0,812,,867,B,206,801,1668,,775,○,417,0,775,,882,○,435,882,0,,826,C,1076,0,826,,807,○,312,0,807,宮本　邦之,,978,C,451,922,1900,,727,○,559,0,727,20211201,,727,○,318,0,727,,,,,,,岡山県新見市西方４１５７,1260001019252,宮本工業（株）,,865,○,303,0,865,,757,○,372,0,757,,727,○,670,0,727,,865,○,588,688,1553,,729,○,633,0,729,,782,○,276,0,782,,829,○,362,0,829,,888,○,323,523,1411,,775,○,325,0,775,,,,,,,,,,,,,,792,○,484,0,792
1247,,,,,,,,765,B,650,0,765,,,,,,,,,,,,,,,,,,,,738,○,440,0,738,宮本　武利,,773,C,1808,0,773,,,,,,,20211201,,,,,,,,,,,,,広島県広島市東区馬木４－９６５－１８,5240001011579,（株）宮本造園,,,,,,,,803,○,298,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,○,935,0,744,,,,,,,,,,,,,,,,,,,,717,○,627,0,717
1248,,,,,,,,,,,,,-01,840,○,314,0,840,-01,760,○,658,760,0,-01,832,C,1053,0,832,,,,,,,宮本　敏光,-01,734,C,864,796,1530,,,,,,,20211201,,,,,,,,,,,,,徳島県阿南市那賀川町中島５８３,4480001006853,宮本鉄工建設（株）,,,,,,,,,,,,,,,,,,,-01,714,○,557,889,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,,,,,,,,,,,,,,,,,,,,,,,,,,876,C,929,0,876,,,,,,,宮本　博支,,721,C,2005,0,721,,,,,,,20211201,,,,,,,,,,,,,広島県広島市西区竜王町５－１５,9240001011583,宮本塗装工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,948,○,91,702,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,,689,C,997,0,689,,762,B,659,0,762,,,,,,,,,,,,,,827,C,321,834,1661,,706,○,545,0,706,水島　勝成,,845,C,789,751,1596,,,,,,,20211201,,,,,,,,,,,,,岡山県勝田郡勝央町植月北１５１０,9260001020855,（株）ミヨシ,,,,,,,,,,,,,,,,,,,,754,○,1643,0,754,,670,○,860,0,670,,746,○,320,0,746,,752,○,510,0,752,,787,○,300,703,1490,,,,,,,,,,,,,,,,,,,,,,,,
1251,,726,C,841,0,726,,,,,,,,,,,,,,,,,,,,818,C,1100,0,818,,,,,,,三好　員弘,,895,C,811,679,1574,,,,,,,20211201,,,,,,,,,,,,,岡山県小田郡矢掛町中１７０,3260001018120,（株）三好組,,,,,,,,,,,,,,,,,,,,843,○,1224,0,843,,,,,,,,,,,,,,,,,,,,810,○,773,0,810,,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,,,,,,,,,,,786,○,625,786,0,,734,C,1352,0,734,,,,,,,榊原　肇,,852,C,1508,0,852,,,,,,,20211201,,,,,,,,,,,,,岡山県倉敷市西富井１０７６－２４,9260001014989,三代田建工（株）,,,,,,,,,,,,,,,,,,,,747,○,1679,0,747,,726,○,644,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高垣　義人,,909,C,662,811,1720,,,,,,,20211201,,,,,,,,,,,,,鳥取県鳥取市南栄町３３－２２,4270001001132,未来建設（株）,,,,,,,,,,,,,,,,,,,,801,○,1414,0,801,,,,,,,,,,,,,,789,○,442,0,789,,841,○,328,545,1386,,,,,,,,,,,,,,,,,,,,,,,,
1254,,,,,,,,948,B,408,0,948,,907,○,254,0,907,,1154,○,118,1154,0,,1131,C,562,0,1131,,887,○,199,0,887,小西　武,,1506,C,31,1126,2632,,,,,,,20211201,,1309,○,5,1392,2701,,,,,,,東京都港区芝４－６－１２,1010401078435,みらい建設工業（株）,,1154,○,83,0,1154,,,,,,,,,,,,,,1154,○,793,0,1154,,810,○,432,0,810,,,,,,,,1053,○,130,0,1053,,1154,○,377,0,1154,,907,○,143,0,907,,,,,,,,,,,,,,,,,,
1255,,1253,C,41,0,1253,,1186,B,344,0,1186,,,,,,,,,,,,,,1269,C,473,0,1269,,1296,○,46,0,1296,中山　俊樹,,1504,C,886,0,1504,,1831,○,10,1093,2924,20211201,,,,,,,,1552,A,27,1447,2999,東京都江東区豊洲５－６－３６,2010601040251,（株）ミライト,,,,,,,,980,○,182,0,980,,1099,○,293,0,1099,,1384,○,687,0,1384,,1035,○,237,0,1035,,,,,,,,,,,,,,1306,○,343,0,1306,,,,,,,,1462,○,43,636,2098,,,,,,,,,,,,
1256,,1003,C,209,0,1003,,924,B,427,0,924,,924,○,240,0,924,,,,,,,,924,C,809,0,924,,924,○,154,0,924,遠竹　泰,,1328,C,341,707,2035,,1529,○,35,1036,2565,20211201,,,,,,,,1379,B,98,756,2135,大阪府大阪市西区江戸堀３－３－１５,4120001048989,（株）ミライト・テクノロジーズ,,,,,,,,,,,,,,924,○,404,0,924,,1084,○,851,0,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,○,208,0,1077,,,,,,,,,,,,
1257,,,,,,,,971,B,118,880,1851,,734,○,484,0,734,,,,,,,,734,C,1354,0,734,,869,○,224,0,869,加地　教男,,986,C,515,846,1832,,,,,,,20211201,,763,○,242,0,763,,,,,,,香川県観音寺市栄町１－１－１３－５０１,1470001010099,美和建設（株）,,,,,,,,729,○,435,0,729,,,,,,,,937,○,975,0,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
