,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,date
3928,アース工業（株）,有永　浩之,広島県広島市佐伯区五月が丘５－３－１３,3240001000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,121,,912,994,1906,,,,,,,○,1277,,829,0,829,,,,,,,○,340,,829,0,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3929,ホリー工業（株）,堀岡　健,岡山県岡山市南区築港新町２－２５－２１,2260001009228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1054,,669,0,669,○,806,,673,0,673,○,1668,,743,0,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3930,（株）緑研産業,坂井　治,福岡県福岡市東区多の津３－１４－１２,5290001004322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,164,,886,899,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3931,山交安全（株）,伊藤　義行,山口県山口市下小鯖４３５－１,5250001000242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,268,,766,781,1547,○,92,,754,884,1638,○,628,,812,738,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3932,サン・ロード（株）,山下　鉄太郎,山口県山口市下小鯖６４５－５,9250001000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,207,,915,775,1690,○,134,,937,566,1503,○,296,,997,981,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3933,（株）総合開発,大久保　健吾,香川県観音寺市瀬戸町２－１４－１６,2470001002368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,54,,1083,1073,2156,,,,,,,○,411,,1037,769,1806,,,,,,,○,203,,933,0,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3934,第二建設（株）,入江　健太郎,岡山県岡山市北区大和町１－１－３０,9260001003991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,155,,937,870,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3935,東邦地下工機（株）,岡本　幸憲,福岡県福岡市博多区西月隈５－１９－５,5290001014890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,148,,911,914,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,69,,785,0,785,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3936,常盤地下工業（株）,鶴田　泰徳,山口県宇部市大字山中７００－１０,9250001003448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,832,,765,0,765,,,,,,,,,,,,,,,,,,,○,399,,789,0,789,○,295,,789,0,789,○,97,,719,0,719,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3937,アサヒ道路施設（株）,今井　隆,岡山県岡山市中区倉田３８０,2260001000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,357,,855,0,855,○,1188,,855,0,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3938,（株）池田塗装店,池田　年弘,兵庫県加古川市加古川町寺家町３１－１,2140001042471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,476,,781,0,781,○,1881,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3939,（株）磯貝塗装,磯貝　和正,大阪府大阪市生野区巽東４－５－１０,6120001188073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,865,,652,0,652,○,2115,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3940,（有）板持塗装店,板持　伸一,島根県安来市安来町１２０７－１４,5280002004999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,104,-01,855,737,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3941,（株）上野山塗工所,上野山　圭生,和歌山県有田市箕島１９１,3170001007297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,29,,912,1031,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3942,ウノインフラプランテック（株）,宇野　春彦,岐阜県岐阜市白菊町６－１３,4200001000529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,56,,736,1072,1808,○,2014,,656,0,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3943,エスエー塗装工業（株）,阪本　阿羅志,鳥取県倉吉市下米積１１６８－１,7270001005312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,974,,568,0,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3944,（株）ＮＡＣ,長野　猛,山口県防府市新橋町１－３２,7250001002674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,933,,607,0,607,○,1976,,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3945,（株）エムズクラフト,宮川　直人,福岡県京都郡みやこ町勝山黒田４８０－４,2290801016065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,943,,601,0,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3946,（株）オージー塗装工事,杉野　政史,大阪府大阪市城東区中浜３ー２４ー８,4120001014495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,75,-01,780,927,1707,○,2002,-01,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3947,（株）おおつか,冨士岡　崇,山口県光市中央２－４－２６,6250001010166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,292,,925,0,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3948,（株）小掠塗装店,小掠　武志,大阪府大阪市大正区泉尾３－１８－９,8120001027452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,82,,849,840,1689,○,1392,,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3949,（株）ハーテック,中村　壽孝,大阪府大阪市西区本田１－３－２３,4120001046019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,250,,988,0,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3950,林塗装（株）,林　光一郎,大阪府大阪市平野区喜連西１－１１－３６,5120001021367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,352,,857,0,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3951,（株）ハラペン,坪田　共生,鳥取県鳥取市気高町北浜２－１５７,6270001001130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,91,,628,1016,1644,○,1880,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3952,美工社,田仲　寛,大阪府寝屋川市太秦中町４－１０,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,936,,606,0,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3953,（株）日比野塗装店,伊佐治　哲夫,愛知県名古屋市熱田区日比野町５６－２,4180001022666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,678,,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3954,備後道路（株）,中島　秀晴,広島県尾道市高須町５２６７,1240001038452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,437,,801,0,801,○,1397,,800,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3955,福徳技研（株）,徳納　剛,広島県広島市中区東千田町２－３－２６,3240001010277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,106,,928,661,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3956,（株）フジサキ,藤崎　清久,福岡県北九州市八幡西区引野１－１８－１８,5290801012573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,336,,874,0,874,○,1331,,815,0,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3957,富士塗装興業（株）,稲葉　敬之,大阪府大阪市天王寺区勝山３丁目１番１９号（勝山泉ビル２階）,8120001018699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,529,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3958,（株）プライム,井神　俊郎,岡山県倉敷市西中新田２９０－９,9260001016135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,748,,690,0,690,○,1745,,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3959,（株）北陽建装,橋本　克久,島根県松江市西嫁島１‐５‐９,4280001000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,597,,735,0,735,○,1845,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3960,（株）ＢＯＳＳ,亀井　一広,岡山県岡山市南区浦安本町１３９－４,9260001025367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,998,,505,0,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3961,（株）細川技建,細川　智雄,東京都江戸川区上篠崎３－１７－２１,8011701007184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,320,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3962,梶原塗装（株）,梶原　富子,福岡県北九州市八幡東区中央３－８－３１,1290801009111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,384,,833,0,833,○,1864,,704,0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3963,片島塗装（株）,片島　英二,福岡県北九州市八幡東区松尾町１４－１８,4290801009117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,157,,842,561,1403,○,1383,,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3964,加藤塗装（株）,加藤　千明,東京都足立区西新井栄町２－９－５,6011801006914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,84,,911,774,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3965,北日本防食（株）,山田　真也,新潟県新潟市東区河渡庚２９６－７,9110001000979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,262,,965,0,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3966,久保田建装（株）,大石　剛,東京都世田谷区瀬田５－３－６,6010901013317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,96,,965,657,1622,○,1070,,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3967,（株）久保田商店,多賀谷　充,東京都中央区日本橋人形町３－１１－１２,4010001062860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,364,,846,0,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3968,（株）クラコー,川村　清吾,岡山県倉敷市水島川崎通１－１－５５７,3260001013212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,609,,732,0,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3969,（有）ケイシン塗装工業,長峰　敬悟,東京都多摩市和田２０１４－８,8010102011003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,995,,518,0,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3970,（株）マミヤ,間宮　良治,神奈川県川崎市川崎区小田栄１－９－２５,1020001075006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,63,,954,806,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3971,丸栄産業（株）,内田　康起,福岡県北九州市小倉南区大字石原町１３０－１２,5290801003556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,217,,1085,0,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3972,丸正産業（株）,高羽　謙,広島県呉市本通１－６－９,7240001026575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,817,,670,0,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3973,（株）水上塗装,水上　賢二,愛媛県新居浜市萩生７２３－６,2500001010334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,46,,829,1012,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3974,（有）宮嵜塗装工業,宮嵜　香,佐賀県神埼市神埼町田道ヶ里２１６５－１,2300002004157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,635,,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3975,三好塗装工業（株）,三好　親,愛知県名古屋市中村区大宮町２－２１,8180001032959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,57,,934,870,1804,○,1353,,810,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3976,（株）中島塗装店,中島　敬夫,長野県松本市高宮東３－１３,6100001013761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,146,,732,711,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3977,（株）ナカタ・マックコーポレーション,中田　卓,広島県尾道市潮見町６番１１号,8240001038363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,324,,888,0,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3978,（株）中村塗装店,中村　節雄,東京都品川区上大崎３－６－４,5010701007271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,204,,1165,0,1165,○,1000,,952,0,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3979,（株）日本ライン,森田　栄治,岡山県岡山市南区新福２－３－１０６,1260001005054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,345,,863,0,863,○,624,,860,696,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3980,（株）乃一,乃一　剛英,愛知県名古屋市昭和区円上町１－１,1180001009113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,209,,1124,0,1124,○,906,,1043,0,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3981,ラインファルト工業（株）,秦　浩二,大阪府堺市堺区宿屋町西３－１－６,3120101008010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,75,,931,777,1708,○,470,,932,818,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3982,（株）さわの道玄,長屋　進,京都府京都市中京区錦小路通油小路東入空也町４９１,7130001008246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,112,,777,792,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3983,三建塗装工業（株）,三ツ橋　一真,大阪府岸和田市極楽寺町５７０,4120101036753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,343,,870,0,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3984,山興塗装（株）,山下　司,福岡県北九州市若松区西天神町１－３８号,9290801012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,408,,817,0,817,○,1793,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3985,山谷塗装（株）,笠井　俊一,東京都渋谷区代々木１－４３－７,3011001009514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,83,,967,718,1685,○,1360,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3986,山陽塗装（株）,伊丹　和久,岡山県倉敷市南畝１－３－１９,8260001013406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,781,,680,0,680,○,2057,,634,0,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3987,山和塗装工業（株）,山島　克友,東京都渋谷区東１－２０－５,8011001009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,26,,954,1030,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3988,（株）志賀塗装,志賀　啓章,熊本県熊本市東区長嶺南２－２－６３,4330001002223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,64,,884,866,1750,○,1253,,835,0,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3989,（株）嶋崎塗装店,澤田　佐代子,大阪府高槻市竹の内町７０－２,1120901011066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,866,,652,0,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3990,清水塗装工業（株）,清水　信介,福岡県大牟田市八江町１９－７,6290001053871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,118,,904,649,1553,○,1676,,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3991,清水ペイント（株）,深野　正治,東京都葛飾区高砂１－２３－３,4011801002139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,297,,918,0,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3992,昌英塗装工業（株）,加藤　敏行,東京都杉並区井草１－３３－１２,5011301003322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,110,,905,676,1581,○,1394,,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3993,（株）昭和塗工社,栃尾　憲二,大阪府大阪市住吉区苅田３－３－２４－４１０,3120001005520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,102,,900,700,1600,○,1539,,769,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3994,シンヨー（株）,中尾　祐輔,神奈川県川崎市川崎区大川町８－６,9020001073191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,192,,1237,0,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3995,住澤塗装工業（株）,住澤　壮吉,富山県富山市萩原７２－１,6230001001357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,73,,792,919,1711,○,1985,,670,0,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
3996,（有）セガワ,瀬川　晃一,山口県宇部市明神町３－３－５２－２,5250002005018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,449,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191216
