,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
3025,（株）葛西建設,葛西　勇太,北海道勇払郡むかわ町美幸４－７７,26-01002,,,,,,,D,1669,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3026,梶原電気工業（株）,田名部　義大,北海道函館市西桔梗町８２５－１２,23-00160,,,,,,,D,1180,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,821,,799,0,799,A,29,,1013,1103,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,615,,930,0,930,,,,,,,20210401
3027,（有）カトウ,加藤　昇,北海道根室市西浜町８－３４,27-00854,,,,,,,D,1524,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3028,（株）加藤電気工業所,加藤　浩章,東京都北区王子本町１－４－１３,11-01629,,,,,,,D,1063,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,581,,924,0,924,○,275,,811,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3029,加藤塗装（株）,加藤　千明,東京都足立区西新井栄町２－９－５,11-00733,,,,,,,D,1714,,662,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,251,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,○,1244,,779,0,779,,,,,,,20210401
3030,（有）加藤防水塗装工業,加藤　義博,北海道北見市豊地２６５－１４,29-00934,,,,,,,D,1599,,698,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,348,,761,0,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3031,カネコ塗装工業（株）,金児　正夫,東京都新宿区早稲田町９,11-01504,,,,,,,D,1666,,679,0,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,396,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,○,1122,,800,0,800,,,,,,,20210401
3032,（株）兼タ丸浅野鉄工所,浅野　良太,北海道北斗市七重浜１－４－８,23-00365,,,,,,,D,1201,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3033,（株）三共工務店,森田　雅浩,北海道野付郡別海町西春別９９番地の４８,27-00543,,,,,,,D,1122,,810,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3034,（株）中田商会,中田　富久,北海道室蘭市東町二丁目五番十二号　中田商会汐見ビル二階,26-01071,,,,,,,D,1860,,571,0,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3035,（株）会田塗装工業,会田　豊,北海道旭川市永山１０条２－１－２０,25-00516,,,,,,,D,1569,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,281,,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3036,（株）小熊商店,福井　千穂,北海道札幌市中央区北５条西９丁目１０－１,21-01689,,,,,,,D,1669,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3037,（株）熊谷工務店,熊谷　和則,北海道川上郡弟子屈町高栄四丁目四番,27-00542,,,,,,,D,1388,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1515,,646,0,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3038,（株）セオ防水技建,瀬尾　正弘,東京都板橋区赤塚５－２５－２,11-05538,,,,,,,D,1497,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1122,,800,0,800,,,,,,,20210401
3039,（株）中谷建設工業,中谷　彰,北海道河東郡音更町木野大通西一丁目十三番地,28-00457,,,,,,,D,1177,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3040,河合鉄工（株）,河合　武洋,北海道帯広市西２２条北１丁目５番１号,28-00156,,,,,,,D,1694,,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,○,366,,812,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3041,（株）川原田塗装工業,川原田　義和,北海道帯広市西２０条南５－１－４,28-00265,,,,,,,D,1551,,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,267,,814,0,814,,,,,,,○,136,,689,0,689,,,,,,,,,,,,,○,1535,,734,0,734,,,,,,,20210401
3042,（株）川村建設,石井　進司,北海道紋別市北浜町２－７－３８,29-00415,,,,,,,D,1160,,802,0,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3043,（株）環境技研,古畑　大志,東京都杉並区南荻窪４－１１－１０,11-04478,,,,,,,D,1850,,589,0,589,,,,,,,,,,,,,,,,,,,,,,,,,○,574,,618,0,618,C,1486,,654,0,654,C,1150,,617,0,617,,,,,,,○,626,,589,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3044,（株）寒地防水,長谷川　昌仙,北海道旭川市工業団地４条２－１－１７,25-00365,,,,,,,D,1134,,807,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3045,きさらぎ建設（株）,岩崎　正和,東京都小平市学園西町一丁目５番２５号シモン立川１０１号,11-05521,,,,,,,D,1782,,634,0,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3046,（株）岸本製作所,岸本　浩孝,北海道旭川市台場１条３－３－１１,25-00982,,,,,,,D,1460,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1558,,626,0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3047,北一建築（株）,北島　幹久,北海道釧路市大町１－１－１３　大町第二水産ビル,27-00892,,,,,,,D,1880,,549,0,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3048,（株）キタセ,北瀬　將人,北海道札幌市中央区大通西１５丁目１番地,21-02326,,,,,,,D,1678,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3049,北日本総業（株）,湯藤　学,北海道江別市角山４２５－５,21-02424,,,,,,,D,1054,,822,0,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3050,（株）木村工務店,木村　秀明,北海道釧路市大楽毛南３－１－６,27-00507,,,,,,,D,1185,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3051,及能（株）,及能　正泰,北海道函館市豊川町２２番１８号,23-01132,,,,,,,D,1762,,639,0,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3052,（有）郷成ホーム,中泉　克子,北海道恵庭市柏陽町３－１３－５,22-03247,,,,,,,D,1659,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3053,協和建装工業（株）,保田　隆,千葉県八千代市米本２１６２,11-04757,,,,,,,D,1707,,666,0,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,406,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,○,1979,,645,0,645,,,,,,,20210401
3054,旭日日章建設（株）,鈴木　哲,北海道旭川市台場２条５－１－１,25-00948,,,,,,,D,1177,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3055,（株）工藤工務所,工藤　豊一,北海道苫前郡羽幌町南一条６－１－３,30-00143,,,,,,,D,1194,,793,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3056,熊谷板金工業（株）,熊谷　義秀,北海道札幌市中央区北４条東５丁目５－６８,21-00972,,,,,,,D,1588,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3057,久米工業（株）,佐藤　達朗,北海道釧路郡釧路町中央２－４０－２,27-00831,,,,,,,D,1797,,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,○,506,,695,0,695,C,1205,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3058,クリスタルエンジニアリング（株）,原口　英紀,神奈川県横浜市青葉区美しが丘１－１１－１１　美しが丘マンションＡ－１,11-05568,,,,,,,D,1778,,635,0,635,B,1265,,616,0,616,,,,,,,,,,,,,,,,,,,,,,,,,C,947,,769,0,769,,,,,,,○,607,,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3059,（株）栗林商会,栗林　和徳,北海道室蘭市入江町１－１９,26-00074,,,,,,,D,1268,,776,0,776,,,,,,,,,,,,,,,,,,,,,,,,,○,278,,910,0,910,B,294,,1017,0,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3060,栗山建設（株）,栗山　哲弘,北海道新冠郡新冠町北星町５番地の４,26-00881,,,,,,,D,1207,,791,0,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3061,ケイエフバーチ（株）,熊谷　哲成,神奈川県横浜市神奈川区三ツ沢下町２－１４－３０１,11-05168,,,,,,,D,1900,,492,0,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1105,,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2191,,525,0,525,,,,,,,20210401
3062,（株）建設環境コンサルティング,山下　敏之,大阪府大阪市中央区北浜東４－３３,11-04608,,,,,,,D,1514,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3063,興亜技建（株）,門間　宣興,北海道札幌市豊平区月寒西一条７－５－１９,21-03026,,,,,,,D,1225,,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3064,（株）工営舎,大関　範之,北海道札幌市白石区菊水元町７条２ー９ー１６,21-00979,,,,,,,D,1557,,711,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,407,,935,0,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3065,（株）耕電設,千葉　昌子,北海道室蘭市中島町４－１７－３３,26-00419,,,,,,,D,1475,,728,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1151,,727,0,727,B,518,,964,0,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,823,,861,0,861,,,,,,,20210401
3066,（株）コウノ,河野　達治,三重県四日市市楠町本郷１６６３－１,11-05587,,,,,,,D,1738,,652,0,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,488,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3067,（株）コクサイテクノ,瀧本　昌和,神奈川県川崎市川崎区池田１－４－５,11-01794,,,,,,,D,1221,,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,157,,927,0,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3068,國和設備工業（株）,仲原　泉,沖縄県那覇市久茂地３－２１－１　國場ビル１０階,11-02162,,,,,,,D,1482,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,○,368,,808,0,808,B,253,,1051,0,1051,C,871,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3069,（株）小林創業,岸本　利裕,北海道札幌市西区八軒９条西９－１－５２,21-01209,,,,,,,D,1564,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,267,,814,0,814,,,,,,,○,166,,650,0,650,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3070,（株）コンティ,小谷　圭一,神奈川県相模原市南区相模大野３－１－７,11-05170,,,,,,,D,1185,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,○,579,,597,0,597,C,1213,,716,0,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3071,（株）近藤商会,宇佐美　徹,北海道札幌市東区北６条東４－１－７,21-02943,,,,,,,D,1594,,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1171,,583,0,583,○,639,,593,0,593,,,,,,,○,201,,575,0,575,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3072,（株）互建防水工業,吉田　一彦,北海道帯広市西１０条南１１－２－６,28-00132,,,,,,,D,1244,,780,0,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,636,,594,0,594,,,,,,,○,114,,718,0,718,,,,,,,,,,,,,○,1444,,748,0,748,,,,,,,20210401
3073,（株）五藤光学研究所,五藤　信隆,東京都府中市矢崎町４－１６,11-04042,,,,,,,D,1160,,802,0,802,,,,,,,,,,,,,,,,,,,,,,,,,○,293,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3074,（株）マキ商会,小川　正人,北海道札幌市東区北１３条東７－５－２０,21-00886,,,,,,,D,1731,,654,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1046,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3075,（株）誠塗装店,栗原　清昭,北海道札幌市北区北２６条西３－１－２２,21-01258,,,,,,,D,1315,,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,175,,900,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3076,増田建設（株）,増田　昌俊,北海道旭川市末広８条２－１－２７,25-00837,,,,,,,D,1757,,644,0,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2202,,502,0,502,,,,,,,20210401
3077,（株）マッハエンジニアリング,町田　浩三郎,神奈川県横浜市港北区新横浜２－１５－１,11-04499,,,,,,,D,1762,,639,0,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1555,,627,0,627,C,963,,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3078,（株）松嶋,松嶋　範人,北海道旭川市永山２条１―２―１８,25-00161,,,,,,,D,1514,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3079,（株）マツダ電気通信,松田　浩徳,北海道川上郡弟子屈町鈴蘭３－１－１７,27-00444,,,,,,,D,1791,,631,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,940,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3080,（株）松原建装,松原　良司,北海道札幌市豊平区中の島２条５丁目１－２４,21-01091,,,,,,,D,1460,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3081,（株）マミテック,間宮　一彦,三重県伊勢市二俣１－１５－８　池田貸店舗２階,11-05589,,,,,,,D,1791,,631,0,631,,,,,,,○,571,,573,0,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3082,（株）丸カ片山商店,片山　要,北海道釧路市共栄大通１－３－４,27-00295,,,,,,,D,1894,,522,0,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3083,（株）丸亀佐久間板金工業所,佐久間　康善,北海道札幌市豊平区月寒東５条８－４－２０,21-00781,,,,,,,D,1460,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3084,（株）マルサカ装美,坂本　健生,東京都板橋区赤塚２－１４－４,11-05531,,,,,,,D,1613,,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3085,（株）丸真北斗興業,真田　卓也,北海道札幌市中央区北１条西１７－１－５４,21-02748,,,,,,,D,1218,,789,0,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3086,（有）三上板金工業所,三上　学,北海道網走市駒場南４丁目５番１号,29-00446,,,,,,,D,1688,,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3087,（株）水上工務店,水上　弘,北海道帯広市西１６条南４－１４－２,28-00539,,,,,,,D,1752,,645,0,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2169,,544,0,544,,,,,,,20210401
3088,三貴建設（株）,西村　英人,北海道稚内市声問３－１５－１７,31-00084,,,,,,,D,1768,,638,0,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3089,三ッ輪エンジニアリング（株）,小野　裕司,北海道釧路市鳥取南６－２－２４,27-00324,,,,,,,D,1315,,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,○,353,,830,0,830,C,1102,,736,0,736,C,1027,,711,0,711,○,361,,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3090,（有）南電設,南　公一,北海道函館市栄町１―７,23-01119,,,,,,,D,1904,,475,0,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1181,,552,0,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2194,,520,0,520,,,,,,,20210401
3091,（株）南勇次郎商店,南　佳男,北海道札幌市中央区南１条西６－１６－２,21-01057,,,,,,,D,1599,,698,0,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3092,三野建設（株）,三野　一寿,北海道士別市東４条５丁目６番地,25-00397,,,,,,,D,1290,,772,0,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,574,,869,0,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3093,（有）宮川電気,宮川　純一,北海道茅部郡森町砂原２－９５－１,23-00613,,,,,,,D,1850,,589,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1029,,709,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1900,,665,0,665,,,,,,,20210401
3094,（有）村山建設,村山　晃樹,北海道川上郡標茶町常盤９－３５,27-00538,,,,,,,D,1312,,768,0,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,581,,648,0,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3095,（株）明防,伊藤　博,山口県山陽小野田市大字小野田１１３５－２９,11-04872,,,,,,,D,1468,,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,406,,731,0,731,,,,,,,○,182,,638,0,638,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3096,（有）中島製作所,猪巻　弘行,北海道滝川市新町５－１７－７,22-03331,,,,,,,D,1152,,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3097,（株）中島電気,福井　豊司,北海道小樽市色内２－１４－１２,24-00089,,,,,,,D,1626,,691,0,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1338,,695,0,695,B,739,,853,0,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3098,中田工業（株）,中田　貴,北海道室蘭市東町三丁目十六番一号,26-00926,,,,,,,D,1122,,810,0,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3099,（有）ナカノ塗工,仲野　登,北海道紋別郡遠軽町東町５－１－３１,29-00289,,,,,,,D,1743,,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,417,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,○,1832,,678,0,678,,,,,,,20210401
3100,（株）中村工務店,中村　隆雄,埼玉県越谷市越ヶ谷１－８－８　中村ビル１階,11-05130,,,,,,,D,1842,,595,0,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3101,中村塗装工業（株）,中村　達也,北海道札幌市豊平区月寒東２条１２丁目１５番１７号,21-02944,,,,,,,D,1852,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,386,,743,0,743,,,,,,,○,197,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3102,（株）なかやま塗装,中山　正人,北海道札幌市白石区中央３条３－５－６１,21-02571,,,,,,,D,1811,,621,0,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,455,,710,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3103,（株）ナリタック,成田　リサ,北海道帯広市西１１条北７－４,28-00540,,,,,,,D,1148,,804,0,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,273,,813,0,813,,,,,,,○,170,,645,0,645,,,,,,,,,,,,,○,1681,,711,0,711,,,,,,,20210401
3104,（株）西沢工務店,西沢　弟治,北海道松前郡松前町字清部４９８－１０,23-00815,,,,,,,D,1114,,811,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3105,ニチエイエンジニアリング（株）,山田　力也,北海道札幌市北区新川４条３－３－７,21-03013,,,,,,,D,1892,,524,0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1301,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3106,（株）日昌,大野　知道,北海道室蘭市高砂町５－１－９,26-00722,,,,,,,D,1890,,530,0,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
3107,日新ハウス（株）,工藤　大輔,北海道帯広市西１６条南１－７－２,28-00470,,,,,,,D,1584,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210401
