,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
63,（株）竹中土木,竹中　康一,東京都江東区新砂１－１－１,11-00380,A,25,,1815,734,2549,B,247,,1231,0,1231,B,136,,1215,0,1215,,,,,,,○,32,,1382,0,1382,○,68,,1109,0,1109,○,167,,1114,0,1114,A,139,,1241,0,1241,B,363,,1114,0,1114,,,,,,,○,41,,1173,0,1173,,,,,,,,,,,,,,,,,,,○,265,,1346,0,1346,,,,,,,20210521
64,（株）田中組,松村　敏文,北海道札幌市中央区北６条西１７－１７－５,21-00212,A,39,,1264,1145,2409,A,11,,1308,1105,2413,B,355,,870,0,870,○,55,,943,288,1231,○,131,,960,0,960,○,138,,860,0,860,,,,,,,B,478,,899,0,899,,,,,,,○,270,,814,0,814,○,224,,802,0,802,○,43,,862,0,862,,,,,,,○,98,,1031,0,1031,○,460,,1031,0,1031,,,,,,,20210521
65,（株）玉川組,玉川　裕一,北海道恵庭市相生町４－６－３０,22-00861,A,53,,1244,1070,2314,B,282,,1185,0,1185,A,14,,1208,994,2202,○,170,,942,0,942,,,,,,,,,,,,,,,,,,,B,484,,896,0,896,,,,,,,○,192,,884,0,884,,,,,,,○,57,,810,0,810,,,,,,,,,,,,,○,72,,908,742,1650,,,,,,,20210521
66,大豊建設（株）,大隅　健一,東京都中央区新川１－２４－４,11-00162,A,59,,1677,611,2288,B,89,,1657,0,1657,B,349,,872,0,872,○,144,,989,0,989,○,57,,1238,0,1238,○,132,,872,0,872,,,,,,,A,106,,1327,0,1327,B,469,,994,0,994,,,,,,,○,171,,872,0,872,,,,,,,,,,,,,○,40,,1258,0,1258,○,252,,1371,0,1371,,,,,,,20210521
67,東亜建設工業（株）,秋山　優樹,東京都新宿区西新宿３－７－１,11-00080,A,9,,1833,986,2819,B,70,,1704,0,1704,B,181,,1074,0,1074,○,76,,1173,0,1173,○,34,,1379,0,1379,○,2,,1583,959,2542,○,113,,1223,0,1223,A,173,,1174,0,1174,B,205,,1334,0,1334,○,131,,968,0,968,○,92,,1016,0,1016,,,,,,,,,,,,,○,18,,1408,0,1408,○,178,,1494,0,1494,,,,,,,20210521
68,東急建設（株）,寺田　光宏,東京都渋谷区渋谷１－１６－１４,11-02525,A,30,,1809,656,2465,B,40,,1868,0,1868,B,138,,1209,0,1209,○,58,,1224,0,1224,○,42,,1331,0,1331,○,72,,1077,0,1077,○,81,,1314,0,1314,A,89,,1356,0,1356,B,182,,1380,0,1380,○,41,,1256,0,1256,○,50,,1131,0,1131,○,6,,1163,0,1163,,,,,,,○,24,,1365,0,1365,○,256,,1365,0,1365,,,,,,,20210521
69,東洋建設（株）,武澤　恭司,東京都千代田区神田神保町１－１０５,11-00002,A,8,,1827,993,2820,B,61,,1720,0,1720,B,156,,1131,0,1131,○,75,,1175,0,1175,○,22,,1478,0,1478,○,1,,1563,1061,2624,○,69,,1366,0,1366,A,147,,1227,0,1227,B,222,,1299,0,1299,○,65,,1115,0,1115,○,60,,1109,0,1109,,,,,,,,,,,,,○,9,,1536,0,1536,○,149,,1535,0,1535,,,,,,,20210521
70,戸田建設（株）,大谷　清介,東京都中央区八丁堀２－８－５,11-00235,A,7,,1979,873,2852,B,26,,1995,0,1995,B,129,,1234,0,1234,○,28,,1541,0,1541,○,25,,1449,0,1449,○,45,,1273,0,1273,○,87,,1300,0,1300,A,45,,1539,0,1539,A,145,,1482,0,1482,○,80,,1057,0,1057,○,48,,1132,0,1132,○,11,,1078,0,1078,,,,,,,○,11,,1501,0,1501,○,114,,1577,0,1577,,,,,,,20210521
71,飛島建設（株）,乘京　正弘,東京都港区港南１－８－１５,11-00070,A,15,,1760,928,2688,B,80,,1682,0,1682,B,180,,1075,0,1075,○,85,,1141,0,1141,○,7,,1383,882,2265,○,59,,1154,0,1154,,,,,,,A,114,,1308,0,1308,B,339,,1151,0,1151,○,165,,914,0,914,○,112,,969,0,969,○,33,,914,0,914,,,,,,,○,33,,1321,0,1321,○,200,,1457,0,1457,,,,,,,20210521
72,（株）山田組,山田　健一郎,北海道札幌市中央区大通西１４－１,21-00185,A,73,,1126,1078,2204,,,,,,,B,825,,725,0,725,○,62,,973,234,1207,○,220,,877,0,877,○,253,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,○,389,,729,0,729,,,,,,,,,,,,,○,153,,937,0,937,○,598,,937,0,937,,,,,,,20210521
73,葵建設（株）,山中　博,北海道釧路市材木町１５－１７,27-00025,B,97,,1122,1012,2134,B,25,,1085,1088,2173,B,469,,810,0,810,○,208,,904,0,904,○,174,,904,0,904,○,57,,875,284,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,562,,950,0,950,,,,,,,20210521
74,赤石建設（株）,赤石　隆哲,北海道厚岸郡浜中町浜中桜北１９,27-00257,B,261,,1070,816,1886,B,103,,1092,522,1614,B,427,,828,0,828,,,,,,,,,,,,,,,,,,,,,,,,,C,816,,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,86,,1025,601,1626,,,,,,,20210521
75,赤川建設興業（株）,赤川　秀次,北海道旭川市１０条通９－左１,25-00003,B,128,,1082,1004,2086,C,863,,868,0,868,B,838,,723,0,723,○,250,,868,0,868,○,233,,868,0,868,,,,,,,,,,,,,C,1195,,723,0,723,,,,,,,,,,,,,○,407,,723,0,723,,,,,,,,,,,,,○,180,,909,0,909,○,670,,909,0,909,,,,,,,20210521
76,阿寒共立土建（株）,阿部　信之,北海道釧路市鳥取南６－１－１８,27-00008,B,130,,1107,978,2085,C,874,,866,0,866,B,600,,765,0,765,,,,,,,,,,,,,○,185,,775,0,775,,,,,,,C,985,,764,0,764,,,,,,,,,,,,,○,303,,760,0,760,,,,,,,,,,,,,,,,,,,○,589,,940,0,940,,,,,,,20210521
77,（株）アスワン,木川　靖洋,北海道中川郡幕別町札内青葉町３０８,28-00126,B,329,,1025,778,1803,D,981,,841,0,841,B,500,,802,0,802,○,356,,787,0,787,,,,,,,,,,,,,,,,,,,C,1208,,720,0,720,,,,,,,,,,,,,○,380,,732,0,732,,,,,,,,,,,,,,,,,,,○,798,,869,0,869,,,,,,,20210521
78,阿部建設（株）,中野　豊,北海道小樽市緑１－５－１,24-00047,B,192,,1054,925,1979,B,130,,1046,453,1499,B,975,,698,0,698,○,298,,825,0,825,○,300,,825,0,825,○,311,,693,0,693,,,,,,,,,,,,,,,,,,,○,510,,695,0,695,,,,,,,○,120,,712,0,712,,,,,,,○,221,,878,0,878,○,658,,912,0,912,,,,,,,20210521
79,（株）アラタ工業,荒田　陽史,北海道空知郡上富良野町北町２,25-00188,B,125,,1141,951,2092,C,454,,1033,0,1033,B,584,,769,0,769,○,178,,931,0,931,,,,,,,,,,,,,,,,,,,C,992,,763,0,763,,,,,,,,,,,,,○,310,,758,0,758,,,,,,,,,,,,,,,,,,,○,92,,881,734,1615,,,,,,,20210521
80,（株）飯島組,飯島　弘泰,北海道旭川市３条通４ー右４号,25-00030,B,321,,1058,757,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,658,,912,0,912,,,,,,,20210521
81,（株）五十嵐組,五十嵐　幸次,北海道名寄市西５条北１１－５８－２３,25-00342,B,343,,1018,764,1782,B,128,,953,552,1505,B,952,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,818,,864,0,864,,,,,,,20210521
82,五十嵐建設（株）,五十嵐　龍,北海道北見市北５条西７－２４,29-00002,B,144,,1103,966,2069,B,48,,1089,707,1796,B,667,,752,0,752,○,209,,903,0,903,○,176,,903,0,903,,,,,,,,,,,,,C,1040,,751,0,751,,,,,,,,,,,,,,,,,,,○,77,,757,0,757,,,,,,,,,,,,,○,529,,965,0,965,,,,,,,20210521
83,イガリ・坂本　経常ＪＶ,猪狩　貴諭,北海道北見市美山町西２－５９－２１,59-00957,B,291,,1051,803,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
84,イガリ建設（株）,猪狩　貴諭,北海道北見市美山町西２－５９－２１,29-00435,B,301,,1033,810,1843,C,914,,856,0,856,B,287,,748,172,920,,,,,,,,,,,,,,,,,,,,,,,,,C,1060,,748,0,748,,,,,,,,,,,,,○,340,,748,0,748,,,,,,,,,,,,,,,,,,,○,638,,922,0,922,,,,,,,20210521
85,池田建設（株）,池田　尚登,北海道様似郡様似町本町３丁目５３番地,26-00156,B,147,,1107,960,2067,B,49,,1025,768,1793,B,408,,839,0,839,,,,,,,,,,,,,○,239,,734,0,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,62,,984,685,1669,,,,,,,20210521
86,（株）生駒組,生駒　雅彦,北海道旭川市４条通３－右１,25-00088,B,97,,1133,1001,2134,C,636,,934,0,934,B,770,,734,0,734,○,169,,947,0,947,○,126,,971,0,971,○,242,,731,0,731,,,,,,,C,1120,,736,0,736,,,,,,,○,382,,746,0,746,,,,,,,○,105,,733,0,733,,,,,,,○,140,,948,0,948,○,566,,948,0,948,,,,,,,20210521
87,（株）石岡組,石岡　眞,北海道松前郡福島町字月崎３１８－１,23-00130,B,321,,1001,814,1815,D,1230,,790,0,790,B,660,,754,0,754,○,442,,725,0,725,○,309,,818,0,818,,,,,,,,,,,,,C,725,,823,0,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,52,,957,728,1685,,,,,,,20210521
88,石黒建設（株）,石黒　和浩,北海道北斗市東浜２－１４－３１,23-00069,B,295,,1046,804,1850,,,,,,,,,,,,,,,,,,,○,241,,863,0,863,,,,,,,,,,,,,B,493,,894,0,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,674,,907,0,907,,,,,,,20210521
89,（株）石田兼松八興建設,石田　一彦,北海道旭川市本町２－４３７－１１９,25-00276,B,265,,1096,787,1883,C,418,,1056,0,1056,B,581,,770,0,770,○,173,,934,0,934,○,143,,934,0,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3,,876,886,1762,,,,,,,,,,,,,○,145,,943,0,943,○,50,,1048,642,1690,,,,,,,20210521
90,石塚建設興業（株）,石塚　英資,北海道稚内市潮見１－９－１５,31-00027,B,210,,1062,899,1961,C,322,,1141,0,1141,B,574,,772,0,772,○,257,,862,0,862,○,242,,862,0,862,○,253,,725,0,725,○,469,,725,0,725,B,463,,908,0,908,B,799,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,676,,906,0,906,,,,,,,20210521
91,（株）石山組,石山　公介,北海道札幌市豊平区豊平４条３－３－１０,21-02984,B,138,,1126,954,2080,C,439,,1043,0,1043,B,500,,802,0,802,○,147,,816,167,983,○,216,,878,0,878,○,199,,763,0,763,,,,,,,C,657,,843,0,843,,,,,,,○,301,,794,0,794,○,242,,794,0,794,○,74,,764,0,764,,,,,,,○,154,,936,0,936,○,600,,936,0,936,,,,,,,20210521
92,（株）伊豆倉組,伊豆倉　寿信,北海道帯広市東６条南７－２０,28-00010,B,338,,1078,711,1789,,,,,,,B,667,,752,0,752,○,244,,873,0,873,○,226,,873,0,873,,,,,,,,,,,,,C,1133,,734,0,734,,,,,,,,,,,,,○,349,,746,0,746,,,,,,,,,,,,,,,,,,,○,663,,911,0,911,,,,,,,20210521
93,（株）伊関組,伊関　寿之,北海道久遠郡せたな町北檜山区北檜山１３５,23-00079,B,321,,1062,753,1815,C,938,,851,0,851,,,,,,,,,,,,,,,,,,,,,,,,,○,469,,725,0,725,,,,,,,,,,,,,○,426,,725,0,725,○,294,,763,0,763,,,,,,,,,,,,,○,225,,873,0,873,○,73,,916,730,1646,,,,,,,20210521
94,（株）磯田組,磯田　洋一,北海道沙流郡日高町富川南３－２－３２,26-00060,B,107,,1129,989,2118,C,414,,1059,0,1059,B,452,,818,0,818,○,187,,926,0,926,○,150,,926,0,926,○,151,,842,0,842,,,,,,,C,753,,815,0,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,29,,862,918,1780,,,,,,,20210521
95,磯田建設（株）,磯田　勇,北海道沙流郡日高町富川東４－２－２７,26-00302,B,290,,1062,793,1855,C,546,,976,0,976,B,645,,757,0,757,,,,,,,○,282,,838,0,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,261,,925,428,1353,,,,,,,20210521
96,市橋建設（株）,川村　聡史,北海道釧路市音別町本町３－８３,27-00004,B,133,,1080,1003,2083,C,946,,850,0,850,B,794,,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,114,,910,667,1577,,,,,,,20210521
97,（株）イトイ産業,菅原　大介,北海道士別市朝日町中央４０２５,25-00340,B,361,,1059,689,1748,C,598,,952,0,952,B,676,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,12,,915,949,1864,,,,,,,20210521
98,伊藤建設（株）,辻　貢,北海道根室市西浜町９－１３－１,27-00203,B,357,,958,798,1756,D,1059,,823,0,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1203,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,140,,829,715,1544,,,,,,,20210521
99,（株）伊藤工業,伊藤　豊,北海道室蘭市港北町３－３－１５,26-00119,B,201,,1121,844,1965,C,579,,957,0,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,183,,857,626,1483,,,,,,,20210521
100,（株）上田組,上田　修平,北海道標津郡標津町字川北９６番地５,27-00073,B,77,,1132,1091,2223,C,434,,1045,0,1045,B,191,,1056,0,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,17,,1063,773,1836,,,,,,,20210521
101,上田建設工業（株）,上田　正則,北海道浦河郡浦河町荻伏町１,26-00091,B,332,,982,817,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1321,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,892,,844,0,844,,,,,,,20210521
102,植村建設（株）,植村　正人,北海道赤平市東文京町１－１,22-00278,B,90,,1103,1050,2153,C,538,,978,0,978,A,29,,1103,866,1969,○,225,,892,0,892,○,198,,892,0,892,,,,,,,,,,,,,C,710,,827,0,827,,,,,,,,,,,,,○,348,,747,0,747,,,,,,,,,,,,,,,,,,,○,13,,895,959,1854,,,,,,,20210521
103,植村土建（株）,植村　高愛,北海道上川郡新得町１条北１丁目２番地,28-00090,B,140,,1119,953,2072,B,61,,990,730,1720,B,787,,731,0,731,○,250,,868,0,868,○,233,,868,0,868,○,255,,724,0,724,,,,,,,C,850,,794,0,794,,,,,,,,,,,,,○,403,,724,0,724,,,,,,,,,,,,,○,192,,898,0,898,○,700,,898,0,898,,,,,,,20210521
104,恵庭建設（株）,本荘　武則,北海道恵庭市泉町２６,22-00524,B,275,,1038,830,1868,C,470,,1024,0,1024,,,,,,,,,,,,,○,265,,847,0,847,,,,,,,,,,,,,,,,,,,,,,,,,○,202,,872,0,872,,,,,,,,,,,,,,,,,,,○,199,,892,0,892,○,717,,892,0,892,,,,,,,20210521
105,（株）Ｍｚ原田,猪股　慎一,北海道札幌市厚別区厚別東３条２ー１ー３５,22-00304,B,267,,1076,805,1881,C,725,,910,0,910,B,54,,1075,669,1744,,,,,,,○,169,,905,0,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,24,,947,855,1802,,,,,,,20210521
106,（株）遠藤組,那須　和人,北海道樺戸郡新十津川町字中央３９－３８,22-00818,B,253,,1057,844,1901,C,811,,883,0,883,B,761,,735,0,735,,,,,,,,,,,,,○,251,,726,0,726,,,,,,,C,1175,,726,0,726,,,,,,,,,,,,,○,399,,726,0,726,,,,,,,,,,,,,,,,,,,○,726,,890,0,890,,,,,,,20210521
107,大江建設（株）,大江　智宣,北海道士別市上士別町１６線北２,25-00014,B,293,,1050,801,1851,C,529,,982,0,982,B,676,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,324,,912,325,1237,,,,,,,20210521
108,大林道路（株）,黒川　修治,東京都千代田区神田猿楽町２－８－８,11-00052,B,363,,1746,0,1746,,,,,,,A,4,,1779,888,2667,○,101,,1081,0,1081,○,47,,1284,0,1284,○,90,,986,0,986,,,,,,,B,314,,1001,0,1001,,,,,,,,,,,,,○,105,,986,0,986,,,,,,,,,,,,,,,,,,,○,248,,1380,0,1380,,,,,,,20210521
109,（株）小田組,齊藤　克弘,北海道小樽市張碓町２２６番地,24-00098,B,310,,991,840,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,458,,909,0,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,849,,855,0,855,,,,,,,20210521
110,（株）小野寺組,小野寺　俊,北海道釧路市阿寒町富士見３－９－１２,27-00002,B,176,,1104,906,2010,C,464,,1026,0,1026,B,614,,762,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,562,,950,0,950,,,,,,,20210521
111,橋場産業（株）,奥山　和彦,北海道苫前郡苫前町字古丹別２０１,30-00020,B,331,,978,823,1801,,,,,,,B,581,,770,0,770,,,,,,,,,,,,,,,,,,,,,,,,,C,1100,,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,886,,846,0,846,,,,,,,20210521
112,長谷川建設（株）,長谷川　伸一,北海道稚内市はまなす３－２－１５,31-00065,B,345,,952,819,1771,,,,,,,B,877,,717,0,717,○,427,,738,0,738,○,375,,764,0,764,,,,,,,,,,,,,C,1505,,655,0,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1125,,801,0,801,,,,,,,20210521
113,（株）畑下組,高橋　正幸,北海道広尾郡広尾町並木通東２－１５１－３,28-00027,B,333,,970,828,1798,C,840,,877,0,877,B,963,,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,956,,831,0,831,,,,,,,20210521
114,花本建設（株）,花本　金行,北海道旭川市７条通１５－右６,25-00028,B,96,,1178,958,2136,,,,,,,B,49,,1081,673,1754,○,399,,756,0,756,○,179,,900,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,85,,960,667,1627,,,,,,,20210521
115,浜塚建設工業（株）,濱塚　努,北海道上川郡美瑛町栄町４－４－１３,25-00041,B,366,,1063,681,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,623,,929,0,929,,,,,,,20210521
116,（株）濱谷建設,濱谷　美津男,北海道釧路市港町３－６,27-00064,B,137,,1101,981,2082,,,,,,,,,,,,,,,,,,,,,,,,,○,23,,1041,582,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
117,（株）林組,林　勲,北海道爾志郡乙部町字緑町２４３－２,23-00043,B,139,,1148,931,2079,C,579,,957,0,957,B,293,,915,0,915,○,295,,828,0,828,○,154,,922,0,922,○,129,,879,0,879,,,,,,,C,845,,795,0,795,,,,,,,,,,,,,○,265,,780,0,780,,,,,,,,,,,,,○,120,,974,0,974,○,1031,,816,0,816,,,,,,,20210521
118,（株）早水組,早水　均,北海道網走市南２条西５－１－１,29-00073,B,97,,1157,977,2134,B,197,,1098,224,1322,B,55,,1012,727,1739,,,,,,,,,,,,,○,110,,917,0,917,,,,,,,C,736,,819,0,819,,,,,,,,,,,,,○,321,,755,0,755,,,,,,,,,,,,,,,,,,,○,131,,973,580,1553,,,,,,,20210521
119,ハラダ工業（株）,近藤　捷介,北海道留萌市栄町２－７－３１,30-00016,B,151,,1128,934,2062,C,434,,1045,0,1045,,,,,,,○,181,,929,0,929,,,,,,,○,59,,754,400,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
120,菱中建設（株）,山崎　啓二,北海道札幌市中央区北三条西３－１－６,26-00059,B,93,,1192,956,2148,B,280,,1188,0,1188,A,30,,1151,817,1968,○,107,,880,184,1064,○,139,,938,0,938,○,82,,769,260,1029,,,,,,,,,,,,,,,,,,,○,246,,834,0,834,○,283,,769,0,769,,,,,,,,,,,,,,,,,,,○,468,,1021,0,1021,,,,,,,20210521
121,一二三北路（株）,熊谷　一男,北海道札幌市北区篠路５条１－１－１０,21-00511,B,161,,1119,917,2036,C,705,,916,0,916,B,272,,934,0,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,242,,794,0,794,,,,,,,,,,,,,,,,,,,○,22,,944,864,1808,,,,,,,20210521
122,（株）平田建設,長谷川　雅毅,北海道河東郡士幌町字士幌西２線１６０,28-00085,B,100,,1128,1003,2131,C,316,,966,634,1600,B,667,,752,0,752,○,231,,886,0,886,○,207,,886,0,886,,,,,,,,,,,,,C,1037,,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,148,,942,0,942,○,584,,942,0,942,,,,,,,20210521
123,（株）平村建設,平村　徹郎,北海道沙流郡平取町本町９２－３,26-00295,B,328,,1006,798,1804,C,938,,851,0,851,B,703,,746,0,746,,,,,,,○,296,,830,0,830,,,,,,,,,,,,,C,1072,,746,0,746,,,,,,,,,,,,,○,349,,746,0,746,,,,,,,,,,,,,,,,,,,○,118,,795,774,1569,,,,,,,20210521
124,平谷折谷建設（株）,平谷　好広,北海道函館市大森町１８－２０,23-00048,B,334,,1044,753,1797,D,1127,,811,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,452,,911,0,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
125,（株）廣野組,田中　実,北海道旭川市４条通１０－２２３３－１１,25-01053,B,115,,1098,1011,2109,C,363,,1104,0,1104,B,724,,743,0,743,○,233,,881,0,881,○,211,,881,0,881,○,280,,711,0,711,○,497,,711,0,711,C,1264,,711,0,711,,,,,,,○,370,,749,0,749,,,,,,,○,102,,734,0,734,,,,,,,,,,,,,○,690,,902,0,902,,,,,,,20210521
126,（株）福津組,福津　隆範,北海道古平郡古平町大字港町３,24-00033,B,84,,1180,1005,2185,B,31,,1080,879,1959,B,491,,804,0,804,○,142,,855,141,996,○,142,,935,0,935,○,91,,784,199,983,○,370,,815,0,815,C,816,,803,0,803,,,,,,,○,312,,784,0,784,○,259,,784,0,784,○,65,,784,0,784,,,,,,,○,111,,994,0,994,○,912,,840,0,840,,,,,,,20210521
127,福中建設（株）,中村　拓哉,北海道岩見沢市岡山町１８－１５,22-00405,B,246,,1026,885,1911,,,,,,,B,491,,804,0,804,,,,,,,○,315,,814,0,814,,,,,,,,,,,,,,,,,,,,,,,,,○,512,,694,0,694,○,433,,717,0,717,,,,,,,,,,,,,○,234,,865,0,865,○,811,,865,0,865,,,,,,,20210521
128,（株）藤共工業,工藤　喜代子,北海道紋別郡興部町字興部１９３－１,29-00096,B,274,,1039,830,1869,C,557,,967,0,967,B,56,,1008,725,1733,○,423,,741,0,741,○,248,,858,0,858,○,161,,808,0,808,,,,,,,C,1218,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,133,,966,585,1551,,,,,,,20210521
129,藤建設（株）,藤田　隆明,北海道稚内市港５－５－１５,31-00001,B,74,,1156,1101,2257,C,431,,1046,0,1046,B,553,,782,0,782,○,183,,928,0,928,○,148,,928,0,928,○,171,,792,0,792,○,493,,713,0,713,C,753,,815,0,815,,,,,,,,,,,,,○,447,,713,0,713,○,119,,714,0,714,,,,,,,○,172,,917,0,917,○,1108,,803,0,803,,,,,,,20210521
130,（株）富士サルベージ,須田　新崇,北海道函館市大町８－２５,23-00134,B,214,,1066,885,1951,D,1175,,802,0,802,,,,,,,,,,,,,○,244,,860,0,860,○,26,,849,751,1600,,,,,,,B,469,,903,0,903,C,917,,771,0,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,685,,904,0,904,,,,,,,20210521
131,（株）藤田組,藤田　裕司,北海道上川郡東川町北町７ー１ー３,25-00204,B,318,,992,824,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,844,,856,0,856,,,,,,,20210521
132,藤原工業（株）,藤原　治,北海道中川郡幕別町旭町９１,28-00047,B,164,,1108,921,2029,B,200,,1043,275,1318,B,390,,852,0,852,,,,,,,,,,,,,○,183,,777,0,777,○,365,,824,0,824,B,484,,896,0,896,,,,,,,○,336,,771,0,771,○,286,,767,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
133,船橋西川建設（株）,加藤　敏和,北海道北見市川東３７１－１,29-00342,B,261,,1069,817,1886,C,718,,912,0,912,B,803,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,B,375,,957,0,957,,,,,,,,,,,,,○,361,,742,0,742,,,,,,,,,,,,,,,,,,,○,769,,879,0,879,,,,,,,20210521
134,舟山・三九　経常ＪＶ,二本松　雅行,北海道北見市寿町６－３－４,59-00955,B,358,,1036,717,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210521
