,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
3004,（株）三晃空調,齋藤　昌宏,大阪府大阪市北区西天満３－１３－２０,11-00489,,,,,,,C,564,,964,0,964,,,,,,,,,,,,,,,,,,,,,,,,,○,365,,818,0,818,A,50,,1521,0,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3005,三光建設（株）,滝沢　耕四郎,北海道岩見沢市志文町２６３番地５,22-01646,,,,,,,C,759,,895,0,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3006,三進金属工業（株）,新井　宏昌,大阪府泉北郡忠岡町新浜２－５－２０,11-01124,,,,,,,C,616,,943,0,943,,,,,,,,,,,,,,,,,,,,,,,,,○,158,,1114,0,1114,B,589,,861,0,861,B,498,,955,0,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3007,塩川建設（株）,塩川　顕児,北海道網走市南４条西３－１４,29-00007,,,,,,,C,754,,896,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3008,四国メインテナンス（株）,松本　寿,香川県高松市仏生山町甲３８１,11-04572,,,,,,,C,918,,855,0,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,889,,784,0,784,B,602,,896,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1101,,816,0,816,,,,,,,20201021
3009,（株）清水商会,清水　博,千葉県千葉市中央区松ケ丘町６３５,11-04115,,,,,,,C,880,,863,0,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,531,,875,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3010,昭和建設（株）,工藤　圭亮,神奈川県横浜市保土ケ谷区和田１－１３－２１,11-03352,,,,,,,C,538,,976,0,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1045,,697,0,697,○,251,,814,0,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3011,正和建設（株）,升田　剛史,北海道千歳市住吉１－４－１１,22-03366,,,,,,,C,741,,900,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3012,白木建設（株）,白木　毅生,東京都国分寺市本町４－２４－２８,11-05361,,,,,,,C,864,,867,0,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3013,（株）シンエイライフ,田中　孝昌,愛知県犬山市大字上野字米野１１５２－２,11-05311,,,,,,,C,724,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,112,,967,0,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3014,（株）住宅センター函館,今　初弘,北海道函館市昭和４－３７－１６,23-00617,,,,,,,C,357,,661,449,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3015,（株）鈴木塗装工務店,鈴木　英之,東京都足立区柳原２－３０－１４,11-00124,,,,,,,C,684,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,59,,1141,0,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3016,須藤建設（株）,須藤　正之,北海道伊達市松ヶ枝町６５－８,26-00083,,,,,,,C,375,,1094,0,1094,B,1040,,686,0,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,404,,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3017,（株）清和ビジネス,勝本　浩史,東京都中央区日本橋室町４－３－１８,11-04761,,,,,,,C,448,,1037,0,1037,,,,,,,,,,,,,,,,,,,,,,,,,○,412,,767,0,767,C,1029,,753,0,753,B,741,,838,0,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3018,（株）総合住研,谷口　慶,北海道釧路市星が浦大通１丁目１番４号,27-00881,,,,,,,C,543,,975,0,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3019,太平ビルサービス（株）,狩野　伸彌,東京都新宿区西新宿６－２２－１,11-03345,,,,,,,C,319,,1141,0,1141,,,,,,,,,,,,,,,,,,,,,,,,,○,371,,810,0,810,B,235,,1072,0,1072,B,377,,1069,0,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3020,大邦産業（株）,仙田　弘和,福井県三方郡美浜町郷市９－９－１,11-02786,,,,,,,C,925,,852,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3021,立川ハウス工業（株）,栗原　徹也,東京都立川市曙町２－９－２　菊屋川口ビル　６０１,11-01415,,,,,,,C,404,,1068,0,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3022,多摩川電気（株）,平林　克之,東京都新宿区西新宿３－７－１,11-04801,,,,,,,C,605,,947,0,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,414,,922,0,922,B,303,,1161,0,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,421,,1082,0,1082,,,,,,,20201021
3023,第一工業（株）,篠原　直男,東京都千代田区丸の内３ー３ー１,11-00423,,,,,,,C,554,,969,0,969,,,,,,,,,,,,,,,,,,,,,,,,,○,134,,1157,0,1157,A,3,,1458,978,2436,B,482,,969,0,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3024,ダイキンエアテクノ（株）,桑山　隆,東京都墨田区両国２－１０－８住友不動産両国ビル,11-03786,,,,,,,C,404,,1068,0,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,37,,1610,0,1610,B,250,,1242,0,1242,○,78,,1047,0,1047,,,,,,,○,30,,899,0,899,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3025,中央建材工業（株）,木下　勝郎,愛知県名古屋市千種区高見１－６－１,11-02811,,,,,,,C,391,,1085,0,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,153,,913,0,913,,,,,,,,,,,,,,,,,,,,,,,,,○,480,,1020,0,1020,,,,,,,20201021
3026,（株）土屋ホーム,山川　浩司,北海道札幌市北区北９条西３－７,21-02992,,,,,,,C,331,,1130,0,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3027,ＴＳＰ太陽（株）,能村　祐己,東京都目黒区東山１－１７－１６,11-01490,,,,,,,C,382,,1089,0,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,325,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3028,テクノ建設サービス（株）,中島　雅人,東京都豊島区池袋２－１４－２池袋二丁目ビルディング８Ｆ,11-05300,,,,,,,C,639,,932,0,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3029,（株）テクノ中央,寺沢　学,青森県八戸市大字新井田字重地下５１－１２,11-03243,,,,,,,C,908,,858,0,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,126,,949,0,949,,,,,,,,,,,,,,,,,,,,,,,,,○,1108,,815,0,815,,,,,,,20201021
3030,（株）テラジマ,佐々木　昭次,北海道根室市光洋町２－３０,27-00136,,,,,,,C,814,,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3031,（株）テラダ,奥山　雅彦,北海道札幌市東区東雁来８条２－１－８,21-02926,,,,,,,C,817,,881,0,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3032,（株）トータルメディア開発研究所,山村　健一郎,東京都千代田区紀尾井町３－２３,11-01567,,,,,,,C,322,,1140,0,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3033,東京防災設備（株）,鈴木　康夫,北海道札幌市豊平区平岸三条２－２－１５,21-00857,,,,,,,C,754,,896,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,748,,820,0,820,B,696,,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3034,（株）東光高岳,武部　俊郎,東京都江東区豊洲５－６－３６　豊洲プライムスクエア８階,11-04723,,,,,,,C,728,,902,0,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,199,,1125,0,1125,A,151,,1456,0,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3035,東芝エレベータ（株）,柳瀬　悟郎,神奈川県川崎市幸区堀川町７２－３４,11-01203,,,,,,,C,326,,1136,0,1136,,,,,,,,,,,,,,,,,,,,,,,,,○,28,,1634,0,1634,A,162,,1203,0,1203,B,211,,1308,0,1308,○,128,,944,0,944,,,,,,,,,,,,,,,,,,,,,,,,,○,280,,1330,0,1330,,,,,,,20201021
3036,（株）徳建設,首藤　真人,北海道函館市美原１－４５－６,23-00386,,,,,,,C,584,,956,0,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3037,（株）巴商会,深尾　定男,東京都大田区蒲田本町１－２－５,11-04487,,,,,,,C,631,,937,0,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,90,,1363,0,1363,B,509,,949,0,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3038,道建工事（株）,長江　一司,北海道札幌市東区北１３条東５－１－２４,21-00320,,,,,,,C,814,,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1563,,742,0,742,○,887,,662,0,662,20201021
3039,（株）柳沼建設,柳沼　芳光,神奈川県横浜市瀬谷区下瀬谷３－１５－３,11-04176,,,,,,,C,856,,869,0,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,562,,650,0,650,,,,,,,○,179,,640,0,640,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3040,（株）八雲製材所,阿部　悟,北海道二海郡八雲町相生町９５,23-00024,,,,,,,C,918,,855,0,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,530,,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3041,山口建設工業（株）,山口　肇,北海道帯広市西５条北５－９,28-00882,,,,,,,C,781,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3042,（株）山口産商,山口　貴生,北海道紋別郡遠軽町１条通南２－３－６,29-00315,,,,,,,C,601,,948,0,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1432,,761,0,761,,,,,,,20201021
3043,（有）アート建装,清水　めぐみ,岡山県倉敷市新倉敷駅前３－１０８－２,11-05331,,,,,,,D,1775,,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,585,,618,0,618,,,,,,,,,,,,,,,,,,,,,,,,,○,2259,,546,0,546,,,,,,,20201021
3044,アールイープラス（株）,田中　宏和,大阪府大阪市淀川区宮原１－１７－３０,11-05210,,,,,,,D,1749,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,599,,608,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3045,（株）相澤工務店,相澤　五郎,北海道北見市西三輪４－７１６－２８,29-00451,,,,,,,D,1570,,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3046,（株）青池鉄工,秋元　則美,北海道紋別郡遠軽町生田原９３０－３,29-00873,,,,,,,D,1903,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,○,572,,644,0,644,C,1678,,579,0,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2242,,558,0,558,○,1353,,553,0,553,20201021
3047,（有）赤塚商会,赤塚　顕爾,北海道山越郡長万部町字長万部１７０番地,23-00285,,,,,,,D,1870,,606,0,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,551,,656,0,656,,,,,,,○,201,,587,0,587,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3048,（株）アクアグレース,早坂　智志,北海道札幌市豊平区月寒西４条６丁目１番１８号,21-00353,,,,,,,D,1233,,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3049,（株）アサヒ,柳澤　由藏,北海道旭川市春光５条９丁目１０番６号,25-00538,,,,,,,D,1065,,821,0,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,665,,869,0,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3050,旭エンジニアリング（株）,星野　恭亮,北海道札幌市清田区平岡９条１－１－６,21-02900,,,,,,,D,1922,,574,0,574,,,,,,,○,584,,574,0,574,,,,,,,,,,,,,○,611,,575,0,575,,,,,,,C,1194,,574,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3051,旭川ガス住設（株）,本田　広樹,北海道旭川市宮前１条５－３５５６－２,25-00279,,,,,,,D,1557,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,924,,777,0,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3052,旭川建装（株）,吉田　宗利,北海道旭川市永山１３条３－３－１,25-00130,,,,,,,D,1472,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,16,,851,719,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3053,（有）アサヒガラス,笠原　誠,北海道留萌市東雲町２－５０,30-00184,,,,,,,D,1718,,676,0,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3054,（株）アスフル,小野　公一,北海道札幌市南区澄川３条３丁目３番３号,21-02894,,,,,,,D,1647,,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1141,,640,0,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3055,（株）アド建設工業,見越　眞智子,北海道札幌市西区西町北５－２－２４,21-01673,,,,,,,D,1028,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1465,,671,0,671,C,1106,,662,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3056,（株）アビック,秋山　英樹,茨城県水戸市袴塚２丁目４番４６号,11-04749,,,,,,,D,1901,,586,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1608,,621,0,621,C,1190,,578,0,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3057,（株）アベ,阿部　太介,北海道帯広市大通南３－１７－１,28-00572,,,,,,,D,1655,,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3058,（株）天野建設工業,天野　清一,北海道帯広市西１６条南５－２１－８,28-00330,,,,,,,D,1756,,660,0,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2272,,535,0,535,,,,,,,20201021
3059,（株）アラゼン,荒井　竜一,北海道札幌市豊平区旭町３丁目１番７号,21-00054,,,,,,,D,1000,,835,0,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3060,アンスル（株）,佐々木　常博,北海道札幌市中央区南１条東６－２,21-01516,,,,,,,D,1108,,809,0,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,948,,748,0,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3061,（株）イーエス・テクノ工業,相馬　政博,北海道札幌市東区北５０条東７－４－１３,21-00274,,,,,,,D,1180,,796,0,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,276,,797,0,797,,,,,,,○,150,,672,0,672,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3062,（株）生杉工務店,生杉　昇治,北海道千歳市北光４－３－１１,22-03362,,,,,,,D,1724,,674,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3063,（株）池田塗装工事,池田　欣央,北海道帯広市西８条南３０－２－３,28-00409,,,,,,,D,1726,,673,0,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,329,,765,0,765,,,,,,,,,,,,,,,,,,,,,,,,,○,1846,,695,0,695,,,,,,,20201021
3064,（有）池森建設,池森　義行,北海道岩内郡岩内町字御崎２２－１１,24-00305,,,,,,,D,1952,,526,0,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3065,石川金属工業（株）,石川　正明,北海道釧路市星が浦南２－４－１４,27-00145,,,,,,,D,1233,,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3066,磯部塗装（株）,磯部　武秀,東京都江東区亀戸７－２４－５,11-05157,,,,,,,D,942,,848,0,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,99,,1005,0,1005,,,,,,,,,,,,,,,,,,,,,,,,,○,442,,1054,0,1054,,,,,,,20201021
3067,（株）立売堀製作所,加藤　修,大阪府大阪市西区立売堀１－１０－１０,11-03435,,,,,,,D,1203,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3068,（株）伊藤塗工部,伊藤　龍平,北海道札幌市東区北１０条東１２－３－８,21-00221,,,,,,,D,1457,,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,26,,946,456,1402,,,,,,,,,,,,,,,,,,,,,,,,,○,1292,,784,0,784,,,,,,,20201021
3069,（株）イトウ塗装,伊東　忠,北海道富良野市若葉町１４－３,25-00231,,,,,,,D,1829,,627,0,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,412,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3070,（株）井上技研,犬嶋　清幸,北海道札幌市東区北１４条東８丁目３－１,21-01840,,,,,,,D,1111,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3071,（有）猪本製作所,猪本　美行,北海道網走郡美幌町字日の出１－１７－４,29-00908,,,,,,,D,1483,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3072,（株）イマムラ,今村　賢一,北海道標津郡中標津町西５条南１０－１－２,27-00029,,,,,,,D,1609,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,293,,786,0,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3073,今村塗装（株）,犬丸　福一郎,山口県防府市泉町６－５,11-01452,,,,,,,D,1576,,711,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,164,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,○,1115,,814,0,814,,,,,,,20201021
3074,いろは防水工業（株）,平田　智美,愛知県名古屋市西区江向町３－９,11-04524,,,,,,,D,1312,,768,0,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3075,（株）インプロ,黒田　秀紀,北海道釧路市昭和中央１－７－９,27-00911,,,,,,,D,1647,,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3076,上嶋工業（株）,野澤　克朗,北海道帯広市西１６条南４－２１－８,28-00565,,,,,,,D,1369,,757,0,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,162,,662,0,662,,,,,,,,,,,,,○,1995,,662,0,662,,,,,,,20201021
3077,上村塗装（株）,上村　敬子,北海道釧路市新川町１－９,27-00141,,,,,,,D,1818,,635,0,635,,,,,,,○,589,,560,0,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,526,,674,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3078,（株）宇佐美建設,小林　英二,北海道室蘭市宮の森町４－２－２１,26-00733,,,,,,,D,1188,,795,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,572,,633,0,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3079,（株）ウチダ電商,卜部　英幹,北海道札幌市白石区本郷通４－南２－６,21-02739,,,,,,,D,1802,,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,849,,797,0,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3080,（株）内山,内山　宜史,北海道札幌市東区北２２条東８－２－１１,21-01657,,,,,,,D,1042,,826,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3081,浦辻塗装（株）,浦辻　郁博,北海道旭川市春光台２条４－１－２,25-00333,,,,,,,D,1510,,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,220,,839,0,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3082,Ａｓ・Ｒｉｓｉｎｇ（株）,佐藤　真一,熊本県熊本市南区江越２－９－２０,11-05342,,,,,,,D,1609,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3083,（株）エーファイブ,木村　康三,東京都墨田区本所３－１４－７,11-05289,,,,,,,D,1555,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,539,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3084,栄進工業（株）,廣吉　俊郎,北海道夕張郡由仁町古川２５番地１,22-00147,,,,,,,D,1281,,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3085,エイビーシー建設（株）,金戸　悟,北海道札幌市豊平区西岡２条３－３－１２,21-02887,,,,,,,D,1084,,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201021
3086,エクストリーク（株）,加瀬　裕,東京都港区芝１－１４－４,11-03341,,,,,,,D,1536,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,727,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1917,,679,0,679,,,,,,,20201021
